date,nvtRatio
2016-10-20,0.948307
2016-10-21,0.742638
2016-10-22,1.778022
2016-10-23,1.244398
2016-10-24,0.628121
2016-10-25,0.760709
2016-10-26,1.108102
2016-10-27,0.683357
2016-10-28,1.513745
2016-10-29,1.575614
2016-10-30,1.736378
2016-10-31,1.294942
2016-11-01,1.281867
2016-11-02,0.50585
2016-11-03,0.329262
2016-11-04,0.401471
2016-11-05,0.406301
2016-11-06,0.43932
2016-11-07,0.527117
2016-11-08,0.676322
2016-11-09,0.864925
2016-11-10,1.333208
2016-11-11,1.688271
2016-11-12,2.445463
2016-11-13,2.105296
2016-11-14,1.515857
2016-11-15,1.322053
2016-11-16,1.217112
2016-11-17,1.428248
2016-11-18,1.454172
2016-11-19,2.072771
2016-11-20,1.965966
2016-11-21,1.488345
2016-11-22,1.367832
2016-11-23,1.3438
2016-11-24,1.237955
2016-11-25,1.59277
2016-11-26,1.922857
2016-11-27,2.398228
2016-11-28,1.515935
2016-11-29,1.630245
2016-11-30,1.687942
2016-12-01,1.521927
2016-12-02,1.285633
2016-12-03,1.84759
2016-12-04,2.48456
2016-12-05,1.308193
2016-12-06,1.371773
2016-12-07,1.461747
2016-12-08,1.576571
2016-12-09,1.475193
2016-12-10,1.912445
2016-12-11,2.105684
2016-12-12,1.316362
2016-12-13,1.407983
2016-12-14,1.329044
2016-12-15,1.074091
2016-12-16,1.170808
2016-12-17,1.667272
2016-12-18,1.557628
2016-12-19,1.184738
2016-12-20,1.134792
2016-12-21,0.782447
2016-12-22,0.885824
2016-12-23,0.842891
2016-12-24,1.405004
2016-12-25,2.031984
2016-12-26,1.430777
2016-12-27,0.9748
2016-12-28,1.076621
2016-12-29,1.215261
2016-12-30,0.987738
2016-12-31,1.598312
2017-01-01,2.038527
2017-01-02,1.38168
2017-01-03,1.118058
2017-01-04,0.923172
2017-01-05,0.703789
2017-01-06,0.679139
2017-01-07,1.062125
2017-01-08,1.31291
2017-01-09,1.059322
2017-01-10,0.936502
2017-01-11,0.529402
2017-01-12,0.64915
2017-01-13,0.968067
2017-01-14,1.480168
2017-01-15,1.29323
2017-01-16,1.068471
2017-01-17,0.986535
2017-01-18,1.145786
2017-01-19,0.85177
2017-01-20,0.850698
2017-01-21,1.446406
2017-01-22,1.942146
2017-01-23,1.407879
2017-01-24,1.084773
2017-01-25,1.125021
2017-01-26,1.033789
2017-01-27,1.206528
2017-01-28,1.728014
2017-01-29,1.546745
2017-01-30,1.464403
2017-01-31,1.229175
2017-02-01,1.048858
2017-02-02,1.17217
2017-02-03,0.879677
2017-02-04,1.022601
2017-02-05,1.175453
2017-02-06,1.272245
2017-02-07,1.054061
2017-02-08,1.083792
2017-02-09,0.634192
2017-02-10,0.794631
2017-02-11,1.490214
2017-02-12,2.227085
2017-02-13,1.327795
2017-02-14,1.101435
2017-02-15,1.206003
2017-02-16,0.707327
2017-02-17,0.846982
2017-02-18,1.672584
2017-02-19,1.475684
2017-02-20,1.372858
2017-02-21,1.210605
2017-02-22,0.816609
2017-02-23,0.648212
2017-02-24,1.079464
2017-02-25,1.65801
2017-02-26,1.854474
2017-02-27,1.102396
2017-02-28,1.045282
2017-03-01,0.833197
2017-03-02,0.756338
2017-03-03,0.455436
2017-03-04,1.030118
2017-03-05,1.671746
2017-03-06,1.068086
2017-03-07,0.958009
2017-03-08,0.776067
2017-03-09,0.367259
2017-03-10,0.686927
2017-03-11,1.254088
2017-03-12,1.743321
2017-03-13,0.985069
2017-03-14,0.75427
2017-03-15,0.899129
2017-03-16,0.587419
2017-03-17,0.616841
2017-03-18,0.747431
2017-03-19,0.321711
2017-03-20,0.622931
2017-03-21,0.337726
2017-03-22,0.378409
2017-03-23,0.851302
2017-03-24,0.50345
2017-03-25,0.62981
2017-03-26,1.150473
2017-03-27,0.910357
2017-03-28,0.880211
2017-03-29,1.138022
2017-03-30,0.951509
2017-03-31,0.587772
2017-04-01,0.720553
2017-04-02,0.519484
2017-04-03,0.499025
2017-04-04,0.83106
2017-04-05,0.905707
2017-04-06,1.025448
2017-04-07,0.349761
2017-04-08,0.209385
2017-04-09,1.386339
2017-04-10,0.992202
2017-04-11,1.03073
2017-04-12,0.995353
2017-04-13,0.951449
2017-04-14,0.933058
2017-04-15,1.258751
2017-04-16,1.091074
2017-04-17,0.856725
2017-04-18,0.83329
2017-04-19,0.965369
2017-04-20,0.949084
2017-04-21,0.858965
2017-04-22,1.183118
2017-04-23,1.330265
2017-04-24,1.045531
2017-04-25,0.623228
2017-04-26,0.829848
2017-04-27,0.80107
2017-04-28,0.824518
2017-04-29,0.997043
2017-04-30,1.17949
2017-05-01,0.811709
2017-05-02,0.796742
2017-05-03,0.798112
2017-05-04,0.687603
2017-05-05,0.684265
2017-05-06,0.741819
2017-05-07,0.900468
2017-05-08,0.548495
2017-05-09,0.646482
2017-05-10,0.535681
2017-05-11,0.669794
2017-05-12,0.631371
2017-05-13,0.709137
2017-05-14,0.812334
2017-05-15,0.658686
2017-05-16,0.747707
2017-05-17,0.505879
2017-05-18,0.656893
2017-05-19,0.705948
2017-05-20,0.754023
2017-05-21,0.880558
2017-05-22,0.604943
2017-05-23,0.517301
2017-05-24,0.589534
2017-05-25,0.520202
2017-05-26,0.674019
2017-05-27,0.771846
2017-05-28,0.758833
2017-05-29,0.836725
2017-05-30,0.520935
2017-05-31,0.637201
2017-06-01,0.616134
2017-06-02,0.722435
2017-06-03,0.649896
2017-06-04,0.595457
2017-06-05,0.662091
2017-06-06,0.832473
2017-06-07,0.751627
2017-06-08,0.886486
2017-06-09,0.80045
2017-06-10,0.860187
2017-06-11,0.919085
2017-06-12,0.682752
2017-06-13,0.624466
2017-06-14,0.593082
2017-06-15,0.702885
2017-06-16,0.619054
2017-06-17,0.926777
2017-06-18,0.906295
2017-06-19,0.690504
2017-06-20,0.712152
2017-06-21,0.568375
2017-06-22,0.646173
2017-06-23,0.862396
2017-06-24,0.88366
2017-06-25,1.104672
2017-06-26,0.546781
2017-06-27,0.805835
2017-06-28,0.755485
2017-06-29,0.650219
2017-06-30,0.593386
2017-07-01,0.900559
2017-07-02,1.197832
2017-07-03,0.752461
2017-07-04,0.919766
2017-07-05,0.848429
2017-07-06,0.953477
2017-07-07,0.841833
2017-07-08,0.796013
2017-07-09,0.8707
2017-07-10,0.615826
2017-07-11,0.720121
2017-07-12,0.819105
2017-07-13,0.832064
2017-07-14,0.788798
2017-07-15,1.020166
2017-07-16,1.035547
2017-07-17,0.853674
2017-07-18,0.810209
2017-07-19,0.821716
2017-07-20,0.990732
2017-07-21,0.911191
2017-07-22,1.201274
2017-07-23,1.308235
2017-07-24,0.882079
2017-07-25,0.285219
2017-07-26,0.577342
2017-07-27,0.887043
2017-07-28,0.512097
2017-07-29,0.511428
2017-07-30,0.246616
2017-07-31,0.745689
2017-08-01,0.793006
2017-08-02,0.751151
2017-08-03,1.017023
2017-08-04,0.924669
2017-08-05,1.117712
2017-08-06,1.209883
2017-08-07,0.923652
2017-08-08,0.789831
2017-08-09,0.879116
2017-08-10,0.759258
2017-08-11,0.688516
2017-08-12,0.90891
2017-08-13,0.960799
2017-08-14,0.784252
2017-08-15,0.795037
2017-08-16,0.758714
2017-08-17,0.751496
2017-08-18,0.781565
2017-08-19,0.930695
2017-08-20,1.189643
2017-08-21,0.853933
2017-08-22,1.209504
2017-08-23,0.906994
2017-08-24,1.337077
2017-08-25,1.510059
2017-08-26,1.537529
2017-08-27,1.663129
2017-08-28,1.268494
2017-08-29,1.126323
2017-08-30,1.305646
2017-08-31,1.213575
2017-09-01,1.215947
2017-09-02,1.328355
2017-09-03,1.517631
2017-09-04,0.86255
2017-09-05,0.344527
2017-09-06,0.870786
2017-09-07,0.977061
2017-09-08,0.96356
2017-09-09,1.172221
2017-09-10,1.353649
2017-09-11,0.800619
2017-09-12,0.868114
2017-09-13,0.751066
2017-09-14,0.605326
2017-09-15,0.666811
2017-09-16,0.961224
2017-09-17,1.267703
2017-09-18,0.969031
2017-09-19,1.117261
2017-09-20,1.102219
2017-09-21,1.072134
2017-09-22,1.156709
2017-09-23,1.684962
2017-09-24,1.917434
2017-09-25,1.114937
2017-09-26,1.027046
2017-09-27,1.044474
2017-09-28,0.940883
2017-09-29,1.114733
2017-09-30,1.32341
2017-10-01,1.532797
2017-10-02,1.063028
2017-10-03,1.337498
2017-10-04,1.465167
2017-10-05,1.315076
2017-10-06,1.56224
2017-10-07,2.077846
2017-10-08,1.724027
2017-10-09,0.8592
2017-10-10,1.087024
2017-10-11,1.213211
2017-10-12,1.144952
2017-10-13,1.085394
2017-10-14,1.445478
2017-10-15,1.635
2017-10-16,1.119891
2017-10-17,0.750266
2017-10-18,1.021576
2017-10-19,1.127714
2017-10-20,1.143382
2017-10-21,1.346929
2017-10-22,1.436817
2017-10-23,0.717847
2017-10-24,0.801734
2017-10-25,1.109799
2017-10-26,1.232746
2017-10-27,1.050206
2017-10-28,1.490435
2017-10-29,1.340198
2017-10-30,1.145136
2017-10-31,1.147606
2017-11-01,1.00636
2017-11-02,0.95399
2017-11-03,0.690842
2017-11-04,0.371478
2017-11-05,0.344768
2017-11-06,0.728277
2017-11-07,0.603472
2017-11-08,0.503213
2017-11-09,0.93351
2017-11-10,0.855456
2017-11-11,1.232476
2017-11-12,0.992635
2017-11-13,0.503272
2017-11-14,0.558245
2017-11-15,0.646436
2017-11-16,0.593247
2017-11-17,0.553149
2017-11-18,0.801795
2017-11-19,0.408324
2017-11-20,0.522882
2017-11-21,0.593034
2017-11-22,0.624054
2017-11-23,0.626368
2017-11-24,0.820575
2017-11-25,0.784041
2017-11-26,1.096743
2017-11-27,0.921334
2017-11-28,0.77107
2017-11-29,0.636589
2017-11-30,0.823548
2017-12-01,1.027544
2017-12-02,1.031996
2017-12-03,1.182521
2017-12-04,0.874778
2017-12-05,0.740902
2017-12-06,0.685896
2017-12-07,0.740812
2017-12-08,0.926161
2017-12-09,0.763542
2017-12-10,1.200649
2017-12-11,0.858101
2017-12-12,0.703581
2017-12-13,0.681849
2017-12-14,0.786213
2017-12-15,0.832988
2017-12-16,1.022573
2017-12-17,0.942736
2017-12-18,0.772503
2017-12-19,1.102281
2017-12-20,1.01102
2017-12-21,1.232517
2017-12-22,1.210965
2017-12-23,1.261419
2017-12-24,1.657171
2017-12-25,1.274247
2017-12-26,1.082778
2017-12-27,0.97209
2017-12-28,1.1224
2017-12-29,0.986368
2017-12-30,0.970042
2017-12-31,1.46732
2018-01-01,1.370041
2018-01-02,0.965263
2018-01-03,0.828652
2018-01-04,0.864551
2018-01-05,0.843629
2018-01-06,0.7953
2018-01-07,0.819215
2018-01-08,0.891738
2018-01-09,1.000626
2018-01-10,1.13216
2018-01-11,1.205581
2018-01-12,1.310292
2018-01-13,1.700194
2018-01-14,1.816084
2018-01-15,1.513118
2018-01-16,0.736728
2018-01-17,0.982755
2018-01-18,1.035001
2018-01-19,1.187034
2018-01-20,1.617994
2018-01-21,2.008815
2018-01-22,1.46501
2018-01-23,1.515037
2018-01-24,1.578343
2018-01-25,1.661672
2018-01-26,1.356176
2018-01-27,1.694723
2018-01-28,0.732828
2018-01-29,1.167874
2018-01-30,0.920251
2018-01-31,1.312719
2018-02-01,0.98446
2018-02-02,1.622101
2018-02-03,2.598748
2018-02-04,2.205365
2018-02-05,1.136676
2018-02-06,1.356792
2018-02-07,1.872998
2018-02-08,1.936022
2018-02-09,2.081181
2018-02-10,1.456779
2018-02-11,1.599557
2018-02-12,1.386293
2018-02-13,1.698453
2018-02-14,1.521352
2018-02-15,1.624004
2018-02-16,2.077412
2018-02-17,1.576295
2018-02-18,1.333151
2018-02-19,1.290063
2018-02-20,1.729259
2018-02-21,1.641044
2018-02-22,1.447302
2018-02-23,2.253315
2018-02-24,2.896805
2018-02-25,3.669399
2018-02-26,2.71038
2018-02-27,2.330935
2018-02-28,1.547595
2018-03-01,1.709754
2018-03-02,2.245951
2018-03-03,2.776494
2018-03-04,3.536619
2018-03-05,2.357249
2018-03-06,2.218133
2018-03-07,2.19424
2018-03-08,2.005667
2018-03-09,1.828446
2018-03-10,3.202246
2018-03-11,2.821552
2018-03-12,1.984927
2018-03-13,1.305166
2018-03-14,1.886859
2018-03-15,1.098172
2018-03-16,1.975515
2018-03-17,0.833148
2018-03-18,1.375519
2018-03-19,1.602563
2018-03-20,1.915439
2018-03-21,2.180369
2018-03-22,1.838949
2018-03-23,2.175449
2018-03-24,2.490596
2018-03-25,2.455325
2018-03-26,1.200552
2018-03-27,1.83213
2018-03-28,1.72483
2018-03-29,2.238592
2018-03-30,1.546904
2018-03-31,2.183562
2018-04-01,2.380612
2018-04-02,1.368647
2018-04-03,1.51297
2018-04-04,1.33362
2018-04-05,1.887923
2018-04-06,1.551986
2018-04-07,2.619891
2018-04-08,2.653326
2018-04-09,1.558825
2018-04-10,2.059679
2018-04-11,1.921973
2018-04-12,0.945602
2018-04-13,1.510443
2018-04-14,2.753973
2018-04-15,2.567806
2018-04-16,1.387756
2018-04-17,1.556003
2018-04-18,1.71599
2018-04-19,1.440788
2018-04-20,1.285274
2018-04-21,2.075235
2018-04-22,2.372918
2018-04-23,1.708261
2018-04-24,1.090452
2018-04-25,0.906539
2018-04-26,1.824001
2018-04-27,1.169743
2018-04-28,1.021729
2018-04-29,1.151557
2018-04-30,1.513089
2018-05-01,1.818411
2018-05-02,1.728956
2018-05-03,1.407413
2018-05-04,1.374272
2018-05-05,1.724031
2018-05-06,1.65929
2018-05-07,1.32563
2018-05-08,1.702264
2018-05-09,1.726483
2018-05-10,1.454015
2018-05-11,1.328475
2018-05-12,1.804753
2018-05-13,2.18455
2018-05-14,1.413695
2018-05-15,1.634668
2018-05-16,1.553537
2018-05-17,1.634378
2018-05-18,1.599667
2018-05-19,2.334476
2018-05-20,2.431321
2018-05-21,2.067521
2018-05-22,1.817219
2018-05-23,1.547288
2018-05-24,1.453246
2018-05-25,1.794848
2018-05-26,2.756872
2018-05-27,2.12504
2018-05-28,1.264348
2018-05-29,1.35618
2018-05-30,1.317179
2018-05-31,1.22173
2018-06-01,1.397962
2018-06-02,1.791882
2018-06-03,1.7924
2018-06-04,1.104596
2018-06-05,1.380612
2018-06-06,1.470782
2018-06-07,1.375408
2018-06-08,1.148886
2018-06-09,1.858373
2018-06-10,1.1165
2018-06-11,0.995165
2018-06-12,1.129102
2018-06-13,0.861774
2018-06-14,0.909617
2018-06-15,0.92588
2018-06-16,2.005238
2018-06-17,2.411852
2018-06-18,1.572046
2018-06-19,1.104042
2018-06-20,1.419385
2018-06-21,1.74054
2018-06-22,0.834189
2018-06-23,1.131379
2018-06-24,1.8309
2018-06-25,1.249642
2018-06-26,1.777134
2018-06-27,1.613476
2018-06-28,1.670485
2018-06-29,1.538322
2018-06-30,2.141508
2018-07-01,1.829877
2018-07-02,1.605158
2018-07-03,1.450856
2018-07-04,1.75249
2018-07-05,1.491866
2018-07-06,1.619901
2018-07-07,2.599326
2018-07-08,2.038446
2018-07-09,1.450754
2018-07-10,1.271929
2018-07-11,1.814039
2018-07-12,1.858897
2018-07-13,1.702382
2018-07-14,2.043918
2018-07-15,2.01988
2018-07-16,1.269099
2018-07-17,1.495052
2018-07-18,1.307624
2018-07-19,1.559799
2018-07-20,1.606809
2018-07-21,2.325729
2018-07-22,2.511032
2018-07-23,1.519686
2018-07-24,1.289716
2018-07-25,1.454512
2018-07-26,1.601394
2018-07-27,1.522021
2018-07-28,2.214074
2018-07-29,2.18609
2018-07-30,1.647054
2018-07-31,1.601274
2018-08-01,1.58165
2018-08-02,1.533301
2018-08-03,1.449976
2018-08-04,1.410524
2018-08-05,1.388204
2018-08-06,1.111325
2018-08-07,1.19136
2018-08-08,1.03427
2018-08-09,1.284338
2018-08-10,1.384518
2018-08-11,1.763058
2018-08-12,2.3011
2018-08-13,1.485514
2018-08-14,1.20936
2018-08-15,1.288503
2018-08-16,1.505509
2018-08-17,1.625038
2018-08-18,2.036313
2018-08-19,2.306977
2018-08-20,1.534302
2018-08-21,1.318629
2018-08-22,1.44006
2018-08-23,1.562829
2018-08-24,1.815256
2018-08-25,2.041453
2018-08-26,2.612005
2018-08-27,1.4101
2018-08-28,0.711715
2018-08-29,1.474333
2018-08-30,1.570487
2018-08-31,0.86616
2018-09-01,1.525696
2018-09-02,1.614217
2018-09-03,1.430469
2018-09-04,1.411657
2018-09-05,1.283397
2018-09-06,1.044364
2018-09-07,1.196602
2018-09-08,1.768911
2018-09-09,1.797413
2018-09-10,1.515397
2018-09-11,1.406401
2018-09-12,1.491632
2018-09-13,1.159247
2018-09-14,1.687076
2018-09-15,1.77919
2018-09-16,1.863594
2018-09-17,1.153838
2018-09-18,1.246598
2018-09-19,1.369708
2018-09-20,1.414368
2018-09-21,1.0859
2018-09-22,1.689527
2018-09-23,2.392546
2018-09-24,1.580917
2018-09-25,0.923669
2018-09-26,1.16989
2018-09-27,1.416541
2018-09-28,1.151472
2018-09-29,1.664683
2018-09-30,1.945921
2018-10-01,1.505807
2018-10-02,0.980137
2018-10-03,1.567053
2018-10-04,1.461689
2018-10-05,1.668784
2018-10-06,2.000481
2018-10-07,2.460111
2018-10-08,1.475449
2018-10-09,1.616827
2018-10-10,1.171961
2018-10-11,1.131242
2018-10-12,1.084364
2018-10-13,1.777687
2018-10-14,1.782539
2018-10-15,0.923489
2018-10-16,1.450316
2018-10-17,1.34631
2018-10-18,1.217539
2018-10-19,1.243662
2018-10-20,1.787037
2018-10-21,2.2025
2018-10-22,1.348761
2018-10-23,1.165283
2018-10-24,1.173778
2018-10-25,1.148894
2018-10-26,1.42968
2018-10-27,2.015818
2018-10-28,2.235016
2018-10-29,1.426245
2018-10-30,1.369019
2018-10-31,1.253639
2018-11-01,1.259789
2018-11-02,0.911299
2018-11-03,1.936109
2018-11-04,1.93282
2018-11-05,1.301691
2018-11-06,1.298402
2018-11-07,1.300773
2018-11-08,1.430367
2018-11-09,1.319001
2018-11-10,1.914081
2018-11-11,2.082747
2018-11-12,1.303608
2018-11-13,1.23519
2018-11-14,0.925074
2018-11-15,0.589127
2018-11-16,0.978334
2018-11-17,1.644618
2018-11-18,1.896856
2018-11-19,0.959124
2018-11-20,0.510878
2018-11-21,0.851413
2018-11-22,1.025724
2018-11-23,0.949598
2018-11-24,1.084817
2018-11-25,1.076459
2018-11-26,0.813597
2018-11-27,0.890841
2018-11-28,0.825318
2018-11-29,0.933737
2018-11-30,0.576421
2018-12-01,0.88673
2018-12-02,1.103574
2018-12-03,0.711353
2018-12-04,0.489256
2018-12-05,0.612518
2018-12-06,0.61946
2018-12-07,0.761347
2018-12-08,1.166927
2018-12-09,1.476055
2018-12-10,0.992491
2018-12-11,0.873048
2018-12-12,0.976494
2018-12-13,0.900105
2018-12-14,0.901815
2018-12-15,1.30804
2018-12-16,1.252788
2018-12-17,0.912766
2018-12-18,0.803437
2018-12-19,0.690018
2018-12-20,0.824619
2018-12-21,0.809474
2018-12-22,1.36783
2018-12-23,1.332331
2018-12-24,0.919546
2018-12-25,0.97035
2018-12-26,0.934221
2018-12-27,0.795572
2018-12-28,0.887819
2018-12-29,0.917833
2018-12-30,1.547142
2018-12-31,1.21808
2019-01-01,1.994389
2019-01-02,1.065783
2019-01-03,1.077901
2019-01-04,1.056951
2019-01-05,1.359605
2019-01-06,1.546182
2019-01-07,1.046229
2019-01-08,1.127237
2019-01-09,1.08953
2019-01-10,0.836788
2019-01-11,0.845358
2019-01-12,1.286173
2019-01-13,1.347906
2019-01-14,1.09815
2019-01-15,0.719947
2019-01-16,1.012368
2019-01-17,1.181413
2019-01-18,1.128959
2019-01-19,1.583103
2019-01-20,1.466576
2019-01-21,0.652098
2019-01-22,0.861227
2019-01-23,0.853832
2019-01-24,0.677077
2019-01-25,0.547058
2019-01-26,1.056549
2019-01-27,1.368252
2019-01-28,0.612941
2019-01-29,0.640694
2019-01-30,0.449151
2019-01-31,0.460122
2019-02-01,0.364145
2019-02-02,0.671142
2019-02-03,1.444941
2019-02-04,0.472343
2019-02-05,0.360952
2019-02-06,0.272513
2019-02-07,0.384585
2019-02-08,0.356385
2019-02-09,0.59962
2019-02-10,1.659166
2019-02-11,0.464183
2019-02-12,0.315999
2019-02-13,0.266441
2019-02-14,0.364348
2019-02-15,0.466937
2019-02-16,1.382863
2019-02-17,1.510923
2019-02-18,0.880488
2019-02-19,0.569603
2019-02-20,0.745348
2019-02-21,0.932538
2019-02-22,0.746923
2019-02-23,1.056097
2019-02-24,0.985937
2019-02-25,0.668358
2019-02-26,0.585573
2019-02-27,0.727543
2019-02-28,0.663169
2019-03-01,0.747742
2019-03-02,0.689089
2019-03-03,0.707982
2019-03-04,0.564879
2019-03-05,0.480089
2019-03-06,0.707699
2019-03-07,0.770218
2019-03-08,0.767649
2019-03-09,1.250754
2019-03-10,1.558806
2019-03-11,0.913124
2019-03-12,0.694863
2019-03-13,0.901388
2019-03-14,0.725377
2019-03-15,0.758532
2019-03-16,1.220342
2019-03-17,1.485905
2019-03-18,0.577836
2019-03-19,0.701603
2019-03-20,0.786825
2019-03-21,0.691521
2019-03-22,0.586101
2019-03-23,1.331593
2019-03-24,1.612778
2019-03-25,0.706176
2019-03-26,0.82545
2019-03-27,0.788659
2019-03-28,0.700986
2019-03-29,0.780973
2019-03-30,1.113608
2019-03-31,1.125622
2019-04-01,0.591839
2019-04-02,0.316816
2019-04-03,0.767069
2019-04-04,0.789437
2019-04-05,0.958206
2019-04-06,1.325125
2019-04-07,1.247786
2019-04-08,0.6964
2019-04-09,0.512254
2019-04-10,0.65701
2019-04-11,0.53616
2019-04-12,0.69237
2019-04-13,0.951416
2019-04-14,1.044406
2019-04-15,0.650927
2019-04-16,0.587575
2019-04-17,0.647391
2019-04-18,0.573188
2019-04-19,0.509267
2019-04-20,0.954665
2019-04-21,1.30041
2019-04-22,0.619473
2019-04-23,0.459763
2019-04-24,0.504969
2019-04-25,0.58448
2019-04-26,0.694538
2019-04-27,1.48871
2019-04-28,1.205863
2019-04-29,0.914449
2019-04-30,0.547434
2019-05-01,0.877423
2019-05-02,1.055126
2019-05-03,0.813987
2019-05-04,1.192963
2019-05-05,1.392859
2019-05-06,0.916702
2019-05-07,0.653746
2019-05-08,0.816421
2019-05-09,0.835893
2019-05-10,0.761996
2019-05-11,0.860149
2019-05-12,1.054496
2019-05-13,0.651405
2019-05-14,0.624859
2019-05-15,0.48599
2019-05-16,0.708859
2019-05-17,0.769372
2019-05-18,1.233623
2019-05-19,1.203072
2019-05-20,0.859
2019-05-21,0.971922
2019-05-22,0.856443
2019-05-23,0.86647
2019-05-24,0.761188
2019-05-25,1.315136
2019-05-26,1.314463
2019-05-27,0.860041
2019-05-28,0.786036
2019-05-29,0.73221
2019-05-30,0.814274
2019-05-31,0.521826
2019-06-01,0.869232
2019-06-02,0.863269
2019-06-03,0.586284
2019-06-04,0.585236
2019-06-05,0.521571
2019-06-06,0.526806
2019-06-07,0.727373
2019-06-08,1.119827
2019-06-09,1.128086
2019-06-10,0.735268
2019-06-11,0.48524
2019-06-12,0.812977
2019-06-13,0.860463
2019-06-14,0.860336
2019-06-15,1.041742
2019-06-16,0.758672
2019-06-17,0.391978
2019-06-18,0.364298
2019-06-19,0.63599
2019-06-20,0.316424
2019-06-21,0.6437
2019-06-22,0.535317
2019-06-23,1.058972
2019-06-24,0.640435
2019-06-25,0.559036
2019-06-26,0.576514
2019-06-27,0.59148
2019-06-28,0.766894
2019-06-29,0.768556
2019-06-30,0.513207
2019-07-01,0.498045
2019-07-02,0.763514
2019-07-03,0.661126
2019-07-04,0.807417
2019-07-05,0.673727
2019-07-06,1.496904
2019-07-07,1.508027
2019-07-08,0.417217
2019-07-09,0.441913
2019-07-10,0.446031
2019-07-11,0.356475
2019-07-12,0.451744
2019-07-13,0.685188
2019-07-14,0.651984
2019-07-15,0.61625
2019-07-16,0.401216
2019-07-17,0.581225
2019-07-18,0.234272
2019-07-19,0.837379
2019-07-20,1.237365
2019-07-21,1.025563
2019-07-22,0.178564
2019-07-23,0.890857
2019-07-24,0.731076
2019-07-25,0.548144
2019-07-26,1.130348
2019-07-27,1.768563
2019-07-28,2.29304
2019-07-29,0.418392
2019-07-30,0.526768
2019-07-31,0.721218
2019-08-01,1.136138
2019-08-02,1.421122
2019-08-03,1.998296
2019-08-04,1.953366
2019-08-05,0.544951
2019-08-06,0.635303
2019-08-07,1.314126
2019-08-08,0.779358
2019-08-09,0.819741
2019-08-10,0.615229
2019-08-11,1.921604
2019-08-12,0.994613
2019-08-13,0.833556
2019-08-14,0.744339
2019-08-15,0.760281
2019-08-16,1.131556
2019-08-17,0.685956
2019-08-18,1.152701
2019-08-19,1.308992
2019-08-20,0.114656
2019-08-21,0.044989
2019-08-22,0.09713
2019-08-23,1.671828
2019-08-24,2.472331
2019-08-25,1.910394
2019-08-26,1.081416
2019-08-27,1.248043
2019-08-28,1.227086
2019-08-29,1.254334
2019-08-30,1.340824
2019-08-31,1.430301
2019-09-01,1.307378
2019-09-02,1.255896
2019-09-03,1.082417
2019-09-04,0.926668
2019-09-05,0.901487
2019-09-06,0.916921
2019-09-07,1.790591
2019-09-08,1.581685
2019-09-09,1.276515
2019-09-10,0.902889
2019-09-11,1.005455
2019-09-12,1.381812
2019-09-13,1.59823
2019-09-14,1.819343
2019-09-15,2.235744
2019-09-16,1.12666
2019-09-17,0.969699
2019-09-18,1.282805
2019-09-19,1.510734
2019-09-20,1.273227
2019-09-21,1.521508
2019-09-22,0.652409
2019-09-23,0.734343
2019-09-24,0.791526
2019-09-25,0.679641
2019-09-26,0.97376
2019-09-27,1.235375
2019-09-28,1.677033
2019-09-29,1.842873
2019-09-30,1.035399
2019-10-01,0.961028
2019-10-02,1.347224
2019-10-03,1.39129
2019-10-04,1.553059
2019-10-05,2.247341
2019-10-06,2.057712
2019-10-07,1.630705
2019-10-08,1.304301
2019-10-09,1.288046
2019-10-10,1.384803
2019-10-11,1.469734
2019-10-12,2.326216
2019-10-13,2.608773
2019-10-14,1.359349
2019-10-15,1.470605
2019-10-16,1.054
2019-10-17,1.090601
2019-10-18,1.085065
2019-10-19,1.307642
2019-10-20,1.518238
2019-10-21,1.236058
2019-10-22,0.95392
2019-10-23,0.81202
2019-10-24,1.109912
2019-10-25,0.877718
2019-10-26,1.100536
2019-10-27,1.649836
2019-10-28,0.560895
2019-10-29,0.750066
2019-10-30,0.552919
2019-10-31,0.792214
2019-11-01,0.90944
2019-11-02,1.332465
2019-11-03,1.35972
2019-11-04,1.209582
2019-11-05,0.970996
2019-11-06,0.802513
2019-11-07,0.820368
2019-11-08,0.825998
2019-11-09,1.083271
2019-11-10,1.678154
2019-11-11,1.409752
2019-11-12,1.126368
2019-11-13,0.857726
2019-11-14,0.932032
2019-11-15,0.881516
2019-11-16,1.640965
2019-11-17,1.79409
2019-11-18,0.834103
2019-11-19,1.188021
2019-11-20,1.417421
2019-11-21,0.686089
2019-11-22,0.721239
2019-11-23,1.138172
2019-11-24,1.339603
2019-11-25,0.880984
2019-11-26,0.970429
2019-11-27,1.163026
2019-11-28,1.463621
2019-11-29,1.160911
2019-11-30,1.485317
2019-12-01,1.675318
2019-12-02,1.301907
2019-12-03,1.314061
2019-12-04,0.470176
2019-12-05,1.265837
2019-12-06,0.500538
2019-12-07,1.174254
2019-12-08,1.541763
2019-12-09,0.929693
2019-12-10,0.970112
2019-12-11,0.930882
2019-12-12,1.35029
2019-12-13,1.561381
2019-12-14,1.516158
2019-12-15,1.732303
2019-12-16,1.423745
2019-12-17,0.615547
2019-12-18,1.026142
2019-12-19,1.113119
2019-12-20,1.117191
2019-12-21,1.644963
2019-12-22,1.522738
2019-12-23,1.146858
2019-12-24,1.516277
2019-12-25,1.857913
2019-12-26,1.576661
2019-12-27,1.288351
2019-12-28,1.611109
2019-12-29,1.971542
