date,supplyLoss
2021-07-07,5103841.878387999
2021-07-08,5555982.423726998
2021-07-09,5064921.963304002
2021-07-10,5331486.795747001
2021-07-11,4881617.404162001
2021-07-12,5526980.631788
2021-07-13,5624759.466995999
2021-07-14,5566932.921872003
2021-07-15,5812891.156145999
2021-07-16,6036404.862872001
2021-07-17,6012305.584695
2021-07-18,5714309.338434
2021-07-19,6161147.305636
2021-07-20,6193292.8875790015
2021-07-21,5454338.704127997
2021-07-22,5426471.089067999
2021-07-23,5143370.018463999
2021-07-24,4659482.971182
2021-07-25,4395112.845617998
2021-07-26,3777883.918677
2021-07-27,3327653.9489670005
2021-07-28,3200195.4943199977
2021-07-29,3190980.7567999996
2021-07-30,2875795.721127998
2021-07-31,2868438.006112
2021-08-01,3533165.6500279997
2021-08-02,3679773.8328399975
2021-08-03,4100550.098736001
2021-08-04,3576878.013870001
2021-08-05,2934886.1350020003
2021-08-06,2818616.2691290006
2021-08-07,2796237.775956001
2021-08-08,2833945.3897859994
2021-08-09,2644398.2456319984
2021-08-10,2834244.3604109995
2021-08-11,2796816.624706
2021-08-12,3058056.574012
2021-08-13,2391332.8919670004
2021-08-14,2618774.504325999
2021-08-15,2694081.7969859987
2021-08-16,2914047.8874540012
2021-08-17,3145322.5491959993
2021-08-18,3098488.527221
2021-08-19,2653298.913148001
2021-08-20,2093436.4632059988
2021-08-21,2195037.7346720025
2021-08-22,2089910.179448001
2021-08-23,2028022.3155659996
2021-08-24,2528109.08038
2021-08-25,2270719.8848320004
2021-08-26,2864855.211096
2021-08-27,2229582.159744
2021-08-28,2432727.283925999
2021-08-29,2383970.7675720006
2021-08-30,2950014.1937759984
2021-08-31,2818535.978496
2021-09-01,2433189.8889259994
2021-09-02,2068501.8794
2021-09-03,1965173.4479300007
2021-09-04,1963394.0366760008
2021-09-05,1735930.5230670013
2021-09-06,1630701.8303430006
2021-09-07,3207021.8880699985
2021-09-08,3453589.4473439995
2021-09-09,3327711.2377010006
2021-09-10,3709747.360388
2021-09-11,3600814.188905999
2021-09-12,3446715.6473279987
2021-09-13,3638810.128986001
2021-09-14,3016203.804537
2021-09-15,2621191.563697001
2021-09-16,2769970.0458879992
2021-09-17,3031684.5214440003
2021-09-18,2580169.736108998
2021-09-19,3084699.4196809996
2021-09-20,3937487.880868001
2021-09-21,4238807.304008
2021-09-22,3824884.408127999
2021-09-23,3698971.273485001
2021-09-24,3906230.305175001
2021-09-25,4079617.233043
2021-09-26,3799283.5630720016
2021-09-27,4057421.8867449984
2021-09-28,4125410.629388999
2021-09-29,4027674.175431
2021-09-30,3606093.420160001
2021-10-01,2546039.0854080003
2021-10-02,2774075.1283920016
2021-10-03,2491706.784042001
2021-10-04,2100073.2357100006
2021-10-05,1744191.611204002
2021-10-06,1269585.578945998
2021-10-07,1565393.1370740011
2021-10-08,1542849.6070259996
2021-10-09,1384677.5279399976
2021-10-10,1480835.301893998
2021-10-11,825238.2655019984
2021-10-12,1145587.1424320005
2021-10-13,678346.201439999
2021-10-14,678377.0264399983
2021-10-15,111183.65648600088
2021-10-16,297759.19688199833
2021-10-17,107425.15710299836
2021-10-18,81044.00829700008
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,314799.4887930006
2021-10-22,648483.2163759992
2021-10-23,591957.9037560001
2021-10-24,659859.1576500013
2021-10-25,214938.52170599997
2021-10-26,955958.3251530008
2021-10-27,1197367.1150399968
2021-10-28,831599.4898889996
2021-10-29,429966.9609120004
2021-10-30,665728.6582869999
2021-10-31,769489.5316319987
2021-11-01,814793.5817280002
2021-11-02,299905.00563599914
2021-11-03,467801.31599200144
2021-11-04,945078.8870039992
2021-11-05,1071521.7072720006
2021-11-06,815001.7517279983
2021-11-07,158480.59533600137
2021-11-08,0.0
2021-11-09,177364.19412599877
2021-11-10,354745.89575200155
2021-11-11,305701.2906480022
2021-11-12,477444.8397619985
2021-11-13,428401.0690330006
2021-11-14,239690.5930080004
2021-11-15,749306.4859630018
2021-11-16,1810127.4882110024
2021-11-17,1870620.2752139976
2021-11-18,2576708.799210001
2021-11-19,2076562.8169
2021-11-20,1782154.003775999
2021-11-21,1918164.8240639977
2021-11-22,2788643.394033
2021-11-23,2167571.092092
2021-11-24,2500011.560295999
2021-11-25,1674928.756048001
2021-11-26,3434981.4172760006
2021-11-27,3280288.681323001
2021-11-28,2477798.925247999
2021-11-29,1998197.6554820016
2021-11-30,2612126.5611569993
2021-12-01,2480027.2302519977
2021-12-02,2765381.630856
2021-12-03,3676046.306533998
2021-12-04,4180630.867602
2021-12-05,4107180.593696
2021-12-06,3831571.388112001
2021-12-07,3793977.958031999
2021-12-08,3969915.669654001
2021-12-09,4631503.054179
2021-12-10,4886856.336593999
2021-12-11,4053685.358579999
2021-12-12,3853541.790656
2021-12-13,5059545.068832999
2021-12-14,4405818.738699002
2021-12-15,4173531.2488319986
2021-12-16,4784243.324499
2021-12-17,5209808.056024
2021-12-18,4988848.079306001
2021-12-19,5074167.433235999
2021-12-20,4911816.156641999
2021-12-21,3894872.908239998
2021-12-22,4191920.236368001
2021-12-23,3324206.602032
2021-12-24,3311135.5351289995
2021-12-25,3536335.9699800014
2021-12-26,3249034.3618720025
2021-12-27,3271888.456919998
2021-12-28,4769981.557588
2021-12-29,5260092.912999
2021-12-30,4902803.650368001
2021-12-31,5321090.150627
2022-01-01,4619566.513518002
2022-01-02,4725749.196242001
2022-01-03,5200834.829120999
2022-01-04,5490562.246607998
2022-01-05,5698963.797048001
2022-01-06,5655718.559456
2022-01-07,5818714.8873
2022-01-08,5730050.952111999
2022-01-09,5705716.033934999
2022-01-10,5673810.573242001
2022-01-11,5551085.634857001
2022-01-12,5284467.271167999
2022-01-13,5663345.501967998
2022-01-14,5470564.099060001
2022-01-15,5361068.051327998
2022-01-16,5429530.908972001
2022-01-17,5696766.6945360005
2022-01-18,5626969.341887999
2022-01-19,5841248.915464999
2022-01-20,6011993.481449999
2022-01-21,6794326.514351999
2022-01-22,7133600.876318
2022-01-23,6874482.670769999
2022-01-24,6586951.607662
2022-01-25,6488794.764954001
2022-01-26,6544001.066945
2022-01-27,6394646.193504002
2022-01-28,6129776.832943998
2022-01-29,6022100.912091002
2022-01-30,6084907.165347999
2022-01-31,5867324.581138
2022-02-01,5814573.447276
2022-02-02,6748959.260498
2022-02-03,6588228.306407999
2022-02-04,5154083.81088
2022-02-05,5116386.9483
2022-02-06,4925249.579770997
2022-02-07,4622247.994130999
2022-02-08,4558044.693995001
2022-02-09,4550673.833978999
2022-02-10,4814357.285160001
2022-02-11,5148191.590863999
2022-02-12,5357026.387260003
2022-02-13,5332661.09138
2022-02-14,4972725.066355001
2022-02-15,4489551.015680002
2022-02-16,4679384.171680002
2022-02-17,5642855.753760001
2022-02-18,5887714.096889999
2022-02-19,5741988.354604
2022-02-20,6377550.634508997
2022-02-21,6823478.256363999
2022-02-22,6408473.597622002
2022-02-23,6753981.219047999
2022-02-24,6291471.547356
2022-02-25,5735981.315231999
2022-02-26,6071968.394943001
2022-02-27,6677377.84736
2022-02-28,4619386.373954998
2022-03-01,4363513.638900001
2022-03-02,4528771.180241
2022-03-03,5215835.335906999
2022-03-04,6136334.601012001
2022-03-05,5979088.964043003
2022-03-06,6662484.020648001
2022-03-07,6653320.310808001
2022-03-08,6359487.480768001
2022-03-09,5243826.464333998
2022-03-10,5959609.607020002
2022-03-11,6259772.504713999
2022-03-12,6231621.830818998
2022-03-13,7044379.654247999
2022-03-14,5803221.078800997
2022-03-15,6031297.711835999
2022-03-16,5277892.1135399975
2022-03-17,5420565.00489
2022-03-18,5096140.573612001
2022-03-19,4950192.372575998
2022-03-20,5358707.703196
2022-03-21,5415947.552235998
2022-03-22,4863577.091048
2022-03-23,4753656.533279
2022-03-24,4246774.356447998
2022-03-25,4093143.3585399985
2022-03-26,4047772.8991830014
2022-03-27,3643342.592624001
2022-03-28,3459266.916602999
2022-03-29,3421443.839118002
2022-03-30,3727468.6044660024
2022-03-31,4181718.071943002
2022-04-01,3991911.488268001
2022-04-02,4151696.3069549985
2022-04-03,3912463.862362001
2022-04-04,3791049.558660001
2022-04-05,4292927.004086999
2022-04-06,4948797.431172
2022-04-07,4838790.352777999
2022-04-08,5500422.7656419985
2022-04-09,5344840.016016001
2022-04-10,5491448.664551999
2022-04-11,6407929.157003
2022-04-12,6125003.370395999
2022-04-13,5771684.095848
2022-04-14,6347999.845152002
2022-04-15,5958569.894212
2022-04-16,6008267.478879999
2022-04-17,6632270.132384
2022-04-18,5782575.060062999
2022-04-19,5535600.807973001
2022-04-20,5568221.060304001
2022-04-21,6030672.704027997
2022-04-22,6567277.422878999
2022-04-23,6636101.4391020015
2022-04-24,6703048.301731998
2022-04-25,5900670.4429859985
2022-04-26,7272501.857289
2022-04-27,6647015.623942001
2022-04-28,6354320.25062
2022-04-29,7039563.919100001
2022-04-30,7450889.370188
2022-05-01,7106894.385480002
2022-05-02,6892242.110095998
2022-05-03,7385452.642557999
2022-05-04,6177358.624127999
2022-05-05,7795368.316927999
2022-05-06,7896604.343607001
2022-05-07,8064469.451665999
2022-05-08,8241899.93269
2022-05-09,8385084.749039998
2022-05-10,8250347.992062001
2022-05-11,8385905.180289999
2022-05-12,8224453.121760001
2022-05-13,8137283.956482001
2022-05-14,8071020.892602
2022-05-15,7795254.260992
2022-05-16,8166987.137251999
2022-05-17,7990284.791228
2022-05-18,8704765.991103001
2022-05-19,8002382.685286
2022-05-20,8271253.6756489985
2022-05-21,8136394.459295999
2022-05-22,7902446.654232001
2022-05-23,8312385.592352001
2022-05-24,8034606.549024001
2022-05-25,8059750.232608002
2022-05-26,8134418.717109999
2022-05-27,8687266.68408
2022-05-28,8373331.334985001
2022-05-29,7994588.313728001
2022-05-30,7371931.539442001
2022-05-31,7290349.140567999
2022-06-01,7953809.393431999
2022-06-02,7624460.010592999
2022-06-03,8007868.921535999
2022-06-04,7956776.969525
2022-06-05,7810403.169113997
2022-06-06,7330475.396178
2022-06-07,7420451.555049
2022-06-08,7838345.154416
2022-06-09,7941660.768438
2022-06-10,8510149.369152
2022-06-11,8910942.289932
2022-06-12,8966603.850379001
2022-06-13,8772516.057017999
2022-06-14,8830138.262308
2022-06-15,8390133.8092
2022-06-16,9008304.100832
2022-06-17,8814109.943095999
2022-06-18,9140672.630624
2022-06-19,8567012.549756
2022-06-20,8502536.517594
2022-06-21,8424753.214031
2022-06-22,8938207.458048001
2022-06-23,8354950.59984
2022-06-24,8319059.269073
2022-06-25,8302301.556736
2022-06-26,8588844.549436001
2022-06-27,8497649.496971998
2022-06-28,8976954.001939999
2022-06-29,8975489.981472
2022-06-30,9029421.249576
2022-07-01,8928680.544772
2022-07-02,9207700.53935
2022-07-03,9152823.532028
2022-07-04,8647494.913008
2022-07-05,8676457.950028
2022-07-06,8302719.254549999
2022-07-07,7951932.562188
2022-07-08,7923684.991417998
2022-07-09,8071021.438703999
2022-07-10,8271875.055969
2022-07-11,8873580.315264
2022-07-12,9017209.895989
2022-07-13,8683410.410964
2022-07-14,8324803.46548
2022-07-15,7987218.235769
2022-07-16,7934138.047665
2022-07-17,8224721.896300999
2022-07-18,7581505.89546
2022-07-19,7261004.349336002
2022-07-20,7417912.622712001
2022-07-21,7485098.333466999
2022-07-22,7653504.607151
2022-07-23,7833442.486143
2022-07-24,7711590.306815999
2022-07-25,8157052.38586
2022-07-26,8264462.722067999
2022-07-27,7498790.383775
2022-07-28,7029126.714272
2022-07-29,7008444.731624
2022-07-30,7255231.063871
2022-07-31,7372155.144293999
2022-08-01,7374394.034137001
2022-08-02,7646137.928717999
2022-08-03,7732502.149778001
2022-08-04,7839864.815986002
2022-08-05,7398733.628503
2022-08-06,7682013.932142001
2022-08-07,7472145.725036999
2022-08-08,7038561.249426
2022-08-09,7470935.198943999
2022-08-10,6955111.912583999
2022-08-11,6940135.173840001
2022-08-12,6890773.101672001
2022-08-13,6885350.000892999
2022-08-14,7015675.480841998
2022-08-15,6998797.825380001
2022-08-16,7194194.274365999
2022-08-17,7454585.749264
2022-08-18,7655749.376901001
2022-08-19,8562773.849509
2022-08-20,8513460.379242
2022-08-21,8351278.652672
2022-08-22,8389932.105762
2022-08-23,8298579.758346001
2022-08-24,8371672.943591999
2022-08-25,8155917.638946
2022-08-26,9086249.077158
2022-08-27,9190002.405501
2022-08-28,9276592.694016
2022-08-29,8955585.835560001
2022-08-30,9164651.673963
2022-08-31,9067485.930146
2022-09-01,8966459.712895
2022-09-02,9158232.05022
2022-09-03,9267771.836214002
2022-09-04,9094093.236217
2022-09-05,9257257.830912
2022-09-06,9640552.494312
2022-09-07,9281101.334016
2022-09-08,9231709.196874
2022-09-09,8029789.797348
2022-09-10,7798524.089591
