date,reserveRisk
2016-12-10,0.0013928261
2016-12-11,0.0013849358
2016-12-12,0.0013992384
2016-12-13,0.00139653
2016-12-14,0.0013914482
2016-12-15,0.0013896221
2016-12-16,0.0013956951
2016-12-17,0.0014075898
2016-12-18,0.001406573
2016-12-19,0.0014087945
2016-12-20,0.0014251934
2016-12-21,0.0014705472
2016-12-22,0.0015251854
2016-12-23,0.0016179915
2016-12-24,0.0015776157
2016-12-25,0.0015714661
2016-12-26,0.0015808568
2016-12-27,0.0016364571
2016-12-28,0.0017146366
2016-12-29,0.0016998893
2016-12-30,0.0016798483
2016-12-31,0.0016859438
2017-01-01,0.0017380385
2017-01-02,0.0017635255
2017-01-03,0.0018026629
2017-01-04,0.0019290986
2017-01-05,0.001730777
2017-01-06,0.0015438825
2017-01-07,0.0015519296
2017-01-08,0.0015691759
2017-01-09,0.0015473377
2017-01-10,0.0015529753
2017-01-11,0.0013358782
2017-01-12,0.0013837872
2017-01-13,0.0014172092
2017-01-14,0.0014002746
2017-01-15,0.0014021501
2017-01-16,0.0014172178
2017-01-17,0.0015412248
2017-01-18,0.0015078338
2017-01-19,0.0015281033
2017-01-20,0.0015169456
2017-01-21,0.0015588961
2017-01-22,0.0015527784
2017-01-23,0.0015505393
2017-01-24,0.0014903158
2017-01-25,0.0015017401
2017-01-26,0.0015353753
2017-01-27,0.0015379395
2017-01-28,0.0015363461
2017-01-29,0.0015232497
2017-01-30,0.0015352363
2017-01-31,0.0016051649
2017-02-01,0.0016346888
2017-02-02,0.0016730921
2017-02-03,0.0016826026
2017-02-04,0.0017087194
2017-02-05,0.0016692626
2017-02-06,0.00168784
2017-02-07,0.0017344895
2017-02-08,0.0017247633
2017-02-09,0.0016169851
2017-02-10,0.00163332
2017-02-11,0.0016529972
2017-02-12,0.0016323644
2017-02-13,0.0016294439
2017-02-14,0.0016347017
2017-02-15,0.0016436419
2017-02-16,0.0016741891
2017-02-17,0.0017059185
2017-02-18,0.0017067714
2017-02-19,0.001694959
2017-02-20,0.0017514991
2017-02-21,0.0018104452
2017-02-22,0.0018164453
2017-02-23,0.0019094005
2017-02-24,0.0018893638
2017-02-25,0.0018380184
2017-02-26,0.0018790515
2017-02-27,0.0018988448
2017-02-28,0.0018889449
2017-03-01,0.0019405462
2017-03-02,0.0019898509
2017-03-03,0.0020266723
2017-03-04,0.0019861072
2017-03-05,0.001991371
2017-03-06,0.0020057306
2017-03-07,0.0019289324
2017-03-08,0.0018059623
2017-03-09,0.0018546549
2017-03-10,0.001735754
2017-03-11,0.0018272416
2017-03-12,0.0019018455
2017-03-13,0.0019200548
2017-03-14,0.0019222781
2017-03-15,0.0019410171
2017-03-16,0.0018147331
2017-03-17,0.0016504761
2017-03-18,0.0014838607
2017-03-19,0.00155855
2017-03-20,0.0015837211
2017-03-21,0.0016954356
2017-03-22,0.0015733982
2017-03-23,0.001564395
2017-03-24,0.0014175041
2017-03-25,0.0014487183
2017-03-26,0.0014542007
2017-03-27,0.001573782
2017-03-28,0.0015780784
2017-03-29,0.0015601176
2017-03-30,0.0015433489
2017-03-31,0.0016090829
2017-04-01,0.001626542
2017-04-02,0.0016171255
2017-04-03,0.0017015762
2017-04-04,0.0017064359
2017-04-05,0.0016915962
2017-04-06,0.0017749144
2017-04-07,0.0017683006
2017-04-08,0.0017480268
2017-04-09,0.0017850414
2017-04-10,0.0017863731
2017-04-11,0.0017978485
2017-04-12,0.001785424
2017-04-13,0.0017219119
2017-04-14,0.0017167847
2017-04-15,0.0017160206
2017-04-16,0.0017132998
2017-04-17,0.0017226654
2017-04-18,0.0017515959
2017-04-19,0.0017514511
2017-04-20,0.0017921956
2017-04-21,0.0018020363
2017-04-22,0.0017838221
2017-04-23,0.0017915995
2017-04-24,0.001807314
2017-04-25,0.0018301747
2017-04-26,0.0018494635
2017-04-27,0.0019118122
2017-04-28,0.0019095205
2017-04-29,0.0019032164
2017-04-30,0.0019276913
2017-05-01,0.0019927249
2017-05-02,0.0020535486
2017-05-03,0.0021291922
2017-05-04,0.002177802
2017-05-05,0.0021361767
2017-05-06,0.0021921786
2017-05-07,0.0021822703
2017-05-08,0.0023043144
2017-05-09,0.0023966208
2017-05-10,0.0024606008
2017-05-11,0.0025396514
2017-05-12,0.0023414912
2017-05-13,0.0024585805
2017-05-14,0.0024519586
2017-05-15,0.0023622485
2017-05-16,0.0023417008
2017-05-17,0.0024435475
2017-05-18,0.00256944
2017-05-19,0.0026693554
2017-05-20,0.0027422364
2017-05-21,0.002738807
2017-05-22,0.0027999847
2017-05-23,0.0030413764
2017-05-24,0.0032560877
2017-05-25,0.0030539335
2017-05-26,0.0030832416
2017-05-27,0.0027157121
2017-05-28,0.0028915128
2017-05-29,0.0030315568
2017-05-30,0.0028931769
2017-05-31,0.0030167333
2017-06-01,0.0031612068
2017-06-02,0.0032530968
2017-06-03,0.0033136565
2017-06-04,0.0032768189
2017-06-05,0.0034805639
2017-06-06,0.0037075343
2017-06-07,0.0034482353
2017-06-08,0.003602824
2017-06-09,0.0036011674
2017-06-10,0.0036791569
2017-06-11,0.0037582519
2017-06-12,0.0033874356
2017-06-13,0.0034034045
2017-06-14,0.0030876305
2017-06-15,0.0030316618
2017-06-16,0.0030967674
2017-06-17,0.0032789892
2017-06-18,0.0031169921
2017-06-19,0.0032020862
2017-06-20,0.0033870578
2017-06-21,0.0032613347
2017-06-22,0.003316308
2017-06-23,0.0032938245
2017-06-24,0.0031066125
2017-06-25,0.0030291381
2017-06-26,0.002951309
2017-06-27,0.005447
2017-06-28,0.005512
2017-06-29,0.00546
2017-06-30,0.002931916
2017-07-01,0.0028847176
2017-07-02,0.0029835687
2017-07-03,0.0030022697
2017-07-04,0.0030557145
2017-07-05,0.0030558337
2017-07-06,0.0030399152
2017-07-07,0.0028976843
2017-07-08,0.0029711607
2017-07-09,0.0029084074
2017-07-10,0.002709258
2017-07-11,0.0026789751
2017-07-12,0.0027372686
2017-07-13,0.0026877862
2017-07-14,0.0025386189
2017-07-15,0.0022793207
2017-07-16,0.002167987
2017-07-17,0.0025293668
2017-07-18,0.0026137609
2017-07-19,0.0025687961
2017-07-20,0.0032014064
2017-07-21,0.0030039597
2017-07-22,0.0031824501
2017-07-23,0.0030760191
2017-07-24,0.0030696186
2017-07-25,0.0028499639
2017-07-26,0.0027886695
2017-07-27,0.0029415496
2017-07-28,0.0030576182
2017-07-29,0.0029833953
2017-07-30,0.002985414
2017-07-31,0.0031243082
2017-08-01,0.0029716603
2017-08-02,0.0029313361
2017-08-03,0.0030176821
2017-08-04,0.0030780822
2017-08-05,0.0034921612
2017-08-06,0.0034554232
2017-08-07,0.0036009089
2017-08-08,0.0036240248
2017-08-09,0.0035412557
2017-08-10,0.003601342
2017-08-11,0.0038343705
2017-08-12,0.0040332997
2017-08-13,0.0042320325
2017-08-14,0.0044827697
2017-08-15,0.004295465
2017-08-16,0.0045057897
2017-08-17,0.0043820406
2017-08-18,0.0041929301
2017-08-19,0.0041764648
2017-08-20,0.004128859
2017-08-21,0.003999215
2017-08-22,0.0040839011
2017-08-23,0.004119358
2017-08-24,0.0042890153
2017-08-25,0.0043001392
2017-08-26,0.0042754202
2017-08-27,0.0042567101
2017-08-28,0.0042798317
2017-08-29,0.0044591224
2017-08-30,0.0044466046
2017-08-31,0.004571178
2017-09-01,0.0047267895
2017-09-02,0.0043504044
2017-09-03,0.0043729712
2017-09-04,0.0040559286
2017-09-05,0.0041526749
2017-09-06,0.0043187375
2017-09-07,0.0043211502
2017-09-08,0.0040223136
2017-09-09,0.0040016576
2017-09-10,0.0039122991
2017-09-11,0.003877097
2017-09-12,0.0038175711
2017-09-13,0.0035232523
2017-09-14,0.0029541527
2017-09-15,0.0033493382
2017-09-16,0.0033388528
2017-09-17,0.0033084737
2017-09-18,0.003654641
2017-09-19,0.0035039684
2017-09-20,0.0034655499
2017-09-21,0.0032198152
2017-09-22,0.0031946425
2017-09-23,0.003343521
2017-09-24,0.0032336057
2017-09-25,0.0034450632
2017-09-26,0.0034017002
2017-09-27,0.0036596356
2017-09-28,0.0036416656
2017-09-29,0.0036050686
2017-09-30,0.0037322188
2017-10-01,0.003756222
2017-10-02,0.0037635262
2017-10-03,0.0036773644
2017-10-04,0.0035882629
2017-10-05,0.0036564818
2017-10-06,0.0036844496
2017-10-07,0.0037187788
2017-10-08,0.0038517292
2017-10-09,0.003976617
2017-10-10,0.0039370399
2017-10-11,0.0039831741
2017-10-12,0.0044826024
2017-10-13,0.0046351841
2017-10-14,0.0047223567
2017-10-15,0.0046135314
2017-10-16,0.0046463086
2017-10-17,0.0045052144
2017-10-18,0.0044494138
2017-10-19,0.0045520568
2017-10-20,0.0047653771
2017-10-21,0.0047496754
2017-10-22,0.0046970291
2017-10-23,0.0045992517
2017-10-24,0.0043031616
2017-10-25,0.0044605162
2017-10-26,0.0045533971
2017-10-27,0.004433598
2017-10-28,0.0043819926
2017-10-29,0.0047256615
2017-10-30,0.0046498146
2017-10-31,0.0048462607
2017-11-01,0.0050698674
2017-11-02,0.0052754388
2017-11-03,0.0053576528
2017-11-04,0.0054843879
2017-11-05,0.0054157115
2017-11-06,0.005117413
2017-11-07,0.0051800523
2017-11-08,0.0054247186
2017-11-09,0.0051465979
2017-11-10,0.0047546287
2017-11-11,0.0045254659
2017-11-12,0.0041584295
2017-11-13,0.0046177235
2017-11-14,0.0046265953
2017-11-15,0.0051187288
2017-11-16,0.0054350822
2017-11-17,0.0053454879
2017-11-18,0.0053829022
2017-11-19,0.0055012385
2017-11-20,0.0056008343
2017-11-21,0.0054496276
2017-11-22,0.0055505928
2017-11-23,0.0053787817
2017-11-24,0.0054789182
2017-11-25,0.0057775127
2017-11-26,0.0061028473
2017-11-27,0.0063543175
2017-11-28,0.0064245288
2017-11-29,0.006373451
2017-11-30,0.0064734092
2017-12-01,0.006916275
2017-12-02,0.0069065382
2017-12-03,0.0070427512
2017-12-04,0.0072379515
2017-12-05,0.0072247183
2017-12-06,0.0083561098
2017-12-07,0.0100631996
2017-12-08,0.0095772415
2017-12-09,0.0086592213
2017-12-10,0.0086882682
2017-12-11,0.0096045202
2017-12-12,0.0098080081
2017-12-13,0.0092975344
2017-12-14,0.0093340094
2017-12-15,0.0098366762
2017-12-16,0.0107102372
2017-12-17,0.0104651792
2017-12-18,0.0103484361
2017-12-19,0.0095731303
2017-12-20,0.0088320182
2017-12-21,0.0083009394
2017-12-22,0.0072851676
2017-12-23,0.0075753893
2017-12-24,0.0072263543
2017-12-25,0.0071747704
2017-12-26,0.0080062387
2017-12-27,0.0078471364
2017-12-28,0.0072031958
2017-12-29,0.0072437277
2017-12-30,0.0062928033
2017-12-31,0.0068966337
2018-01-01,0.0066053026
2018-01-02,0.0072447086
2018-01-03,0.0073390504
2018-01-04,0.0072798784
2018-01-05,0.0080719564
2018-01-06,0.0081104862
2018-01-07,0.0075939617
2018-01-08,0.0069910326
2018-01-09,0.0066601365
2018-01-10,0.0068148345
2018-01-11,0.0060917969
2018-01-12,0.0062592191
2018-01-13,0.0063967967
2018-01-14,0.006143117
2018-01-15,0.0060462695
2018-01-16,0.0050328627
2018-01-17,0.0049133774
2018-01-18,0.0049495775
2018-01-19,0.005047817
2018-01-20,0.0055578309
2018-01-21,0.004936613
2018-01-22,0.0046038253
2018-01-23,0.0046489144
2018-01-24,0.0047848882
2018-01-25,0.0047218638
2018-01-26,0.0046918623
2018-01-27,0.0048079993
2018-01-28,0.0048886499
2018-01-29,0.0046471821
2018-01-30,0.0041095908
2018-01-31,0.004167998
2018-02-01,0.0037099229
2018-02-02,0.0036149703
2018-02-03,0.0037239468
2018-02-04,0.0033336475
2018-02-05,0.0028051063
2018-02-06,0.0031756495
2018-02-07,0.00308334
2018-02-08,0.0032993835
2018-02-09,0.0034839599
2018-02-10,0.0034147149
2018-02-11,0.0032050834
2018-02-12,0.0035234081
2018-02-13,0.0033599938
2018-02-14,0.003736639
2018-02-15,0.0039519728
2018-02-16,0.0039859225
2018-02-17,0.0042987284
2018-02-18,0.0040594863
2018-02-19,0.0043112548
2018-02-20,0.0042963303
2018-02-21,0.0039906206
2018-02-22,0.0037801851
2018-02-23,0.0038691718
2018-02-24,0.003664342
2018-02-25,0.0036085377
2018-02-26,0.0038659964
2018-02-27,0.0039702557
2018-02-28,0.0038469765
2018-03-01,0.0040519032
2018-03-02,0.0040698948
2018-03-03,0.0042055996
2018-03-04,0.0042082633
2018-03-05,0.004165307
2018-03-06,0.0039033408
2018-03-07,0.0035828735
2018-03-08,0.0033642548
2018-03-09,0.0033560962
2018-03-10,0.0031477323
2018-03-11,0.0034087939
2018-03-12,0.0032550126
2018-03-13,0.0032620912
2018-03-14,0.0029066674
2018-03-15,0.002916451
2018-03-16,0.0029261666
2018-03-17,0.0027580711
2018-03-18,0.0028647168
2018-03-19,0.0029798388
2018-03-20,0.0030946718
2018-03-21,0.0030888049
2018-03-22,0.0030109239
2018-03-23,0.0030699544
2018-03-24,0.0029587444
2018-03-25,0.0028887107
2018-03-26,0.0027900991
2018-03-27,0.002649394
2018-03-28,0.0027034432
2018-03-29,0.0024037359
2018-03-30,0.0023198553
2018-03-31,0.0023391209
2018-04-01,0.0022900874
2018-04-02,0.0023554771
2018-04-03,0.0024836416
2018-04-04,0.0022712791
2018-04-05,0.0022660356
2018-04-06,0.0022025861
2018-04-07,0.0022857523
2018-04-08,0.0023205878
2018-04-09,0.0022444366
2018-04-10,0.0022537333
2018-04-11,0.0022829235
2018-04-12,0.00259942
2018-04-13,0.0025936336
2018-04-14,0.0026193899
2018-04-15,0.0027199909
2018-04-16,0.0026148751
2018-04-17,0.0025545878
2018-04-18,0.002634244
2018-04-19,0.0026685847
2018-04-20,0.0028461863
2018-04-21,0.0028322418
2018-04-22,0.0028090327
2018-04-23,0.0028490189
2018-04-24,0.0030703024
2018-04-25,0.0028192049
2018-04-26,0.002920136
2018-04-27,0.0028075159
2018-04-28,0.0029330218
2018-04-29,0.0029409345
2018-04-30,0.0028764371
2018-05-01,0.0028272731
2018-05-02,0.0028589377
2018-05-03,0.0030105067
2018-05-04,0.002990746
2018-05-05,0.0030203711
2018-05-06,0.0029460887
2018-05-07,0.002861091
2018-05-08,0.0028090915
2018-05-09,0.0028294699
2018-05-10,0.0027392154
2018-05-11,0.0025373154
2018-05-12,0.0025517744
2018-05-13,0.0026100341
2018-05-14,0.0026045413
2018-05-15,0.0025416128
2018-05-16,0.0024852738
2018-05-17,0.0023972659
2018-05-18,0.0024469345
2018-05-19,0.0024418899
2018-05-20,0.0025180658
2018-05-21,0.0024741573
2018-05-22,0.0023590382
2018-05-23,0.0022131995
2018-05-24,0.0022118363
2018-05-25,0.0021727774
2018-05-26,0.0021392626
2018-05-27,0.0021354015
2018-05-28,0.0020646709
2018-05-29,0.0021615315
2018-05-30,0.0021341139
2018-05-31,0.0021622777
2018-06-01,0.002163668
2018-06-02,0.002192055
2018-06-03,0.0022084559
2018-06-04,0.0021438903
2018-06-05,0.0021730247
2018-06-06,0.0021799034
2018-06-07,0.0021847989
2018-06-08,0.002157414
2018-06-09,0.0021485377
2018-06-10,0.0019115432
2018-06-11,0.0019380486
2018-06-12,0.0018477885
2018-06-13,0.0017685901
2018-06-14,0.0018633725
2018-06-15,0.001798727
2018-06-16,0.001813858
2018-06-17,0.0017989169
2018-06-18,0.0018676294
2018-06-19,0.001870998
2018-06-20,0.0018736771
2018-06-21,0.0018602054
2018-06-22,0.0016726839
2018-06-23,0.0017022754
2018-06-24,0.001691646
2018-06-25,0.0017186841
2018-06-26,0.0016680518
2018-06-27,0.0016807461
2018-06-28,0.0016006412
2018-06-29,0.0016931487
2018-06-30,0.0017417059
2018-07-01,0.0017275995
2018-07-02,0.0017938201
2018-07-03,0.0017630815
2018-07-04,0.0017786802
2018-07-05,0.0017686593
2018-07-06,0.001778713
2018-07-07,0.0018195496
2018-07-08,0.0018023901
2018-07-09,0.001787515
2018-07-10,0.0016875608
2018-07-11,0.001705059
2018-07-12,0.0016338227
2018-07-13,0.0016546381
2018-07-14,0.0016606009
2018-07-15,0.0016843958
2018-07-16,0.0017812921
2018-07-17,0.0019365292
2018-07-18,0.001938133
2018-07-19,0.0019692331
2018-07-20,0.001927461
2018-07-21,0.0019461208
2018-07-22,0.001940181
2018-07-23,0.0020169237
2018-07-24,0.002193219
2018-07-25,0.0021337169
2018-07-26,0.0020590092
2018-07-27,0.0021174113
2018-07-28,0.0021201031
2018-07-29,0.0021213465
2018-07-30,0.0021029062
2018-07-31,0.0019951458
2018-08-01,0.0019499881
2018-08-02,0.0019312213
2018-08-03,0.0018980707
2018-08-04,0.0017872133
2018-08-05,0.0017910465
2018-08-06,0.0017600815
2018-08-07,0.0017061291
2018-08-08,0.0015899982
2018-08-09,0.0016553071
2018-08-10,0.001550839
2018-08-11,0.0016000361
2018-08-12,0.0015884557
2018-08-13,0.0015734427
2018-08-14,0.0015532163
2018-08-15,0.0015661052
2018-08-16,0.0015783526
2018-08-17,0.0016445662
2018-08-18,0.0015953789
2018-08-19,0.00161404
2018-08-20,0.0015580316
2018-08-21,0.001608583
2018-08-22,0.0015745413
2018-08-23,0.0016149709
2018-08-24,0.0016512315
2018-08-25,0.001661343
2018-08-26,0.0016501648
2018-08-27,0.0016953676
2018-08-28,0.0017366653
2018-08-29,0.0017215864
2018-08-30,0.0017103583
2018-08-31,0.0017127864
2018-09-01,0.0017528032
2018-09-02,0.0017725249
2018-09-03,0.0017646092
2018-09-04,0.0017804634
2018-09-05,0.0016123897
2018-09-06,0.0015660575
2018-09-07,0.0015437758
2018-09-08,0.0014891894
2018-09-09,0.0015003723
2018-09-10,0.0015119689
2018-09-11,0.0015039286
2018-09-12,0.0015152695
2018-09-13,0.0015474344
2018-09-14,0.0015510295
2018-09-15,0.0015548659
2018-09-16,0.0015458884
2018-09-17,0.001482723
2018-09-18,0.0015026675
2018-09-19,0.0015131343
2018-09-20,0.0015355031
2018-09-21,0.0015908005
2018-09-22,0.0015826792
2018-09-23,0.0015778024
2018-09-24,0.0015466536
2018-09-25,0.0015074651
2018-09-26,0.0015125817
2018-09-27,0.0015605332
2018-09-28,0.0015449208
2018-09-29,0.0015344321
2018-09-30,0.0015369823
2018-10-01,0.0015246276
2018-10-02,0.0015105152
2018-10-03,0.0014967107
2018-10-04,0.0015150491
2018-10-05,0.0015227232
2018-10-06,0.0015114225
2018-10-07,0.0015166182
2018-10-08,0.0015194071
2018-10-09,0.0015136709
2018-10-10,0.0014947754
2018-10-11,0.0014112289
2018-10-12,0.0014145364
2018-10-13,0.0014152135
2018-10-14,0.0014105785
2018-10-15,0.0014690022
2018-10-16,0.0014699263
2018-10-17,0.001461654
2018-10-18,0.0014498511
2018-10-19,0.0014461515
2018-10-20,0.0014497881
2018-10-21,0.0014478065
2018-10-22,0.0014442773
2018-10-23,0.0014399376
2018-10-24,0.0014412317
2018-10-25,0.0014364792
2018-10-26,0.0014357839
2018-10-27,0.0014331734
2018-10-28,0.0014315553
2018-10-29,0.0013970679
2018-10-30,0.0013970617
2018-10-31,0.0014027754
2018-11-01,0.0014095365
2018-11-02,0.0014091769
2018-11-03,0.001402821
2018-11-04,0.0014172089
2018-11-05,0.0014146693
2018-11-06,0.0014206412
2018-11-07,0.0014325214
2018-11-08,0.0014087389
2018-11-09,0.0013922749
2018-11-10,0.0013920505
2018-11-11,0.0013866646
2018-11-12,0.0013827493
2018-11-13,0.0013685758
2018-11-14,0.0012235717
2018-11-15,0.0012137811
2018-11-16,0.0012013515
2018-11-17,0.001196137
2018-11-18,0.0012061998
2018-11-19,0.0010379127
2018-11-20,0.0009363446
2018-11-21,0.0009893125
2018-11-22,0.000925007
2018-11-23,0.000926126
2018-11-24,0.0008197127
2018-11-25,0.0008487439
2018-11-26,0.0008017137
2018-11-27,0.0008131294
2018-11-28,0.0009090244
2018-11-29,0.0009106011
2018-11-30,0.0008550712
2018-12-01,0.0008900063
2018-12-02,0.0008744983
2018-12-03,0.00082229
2018-12-04,0.0008337294
2018-12-05,0.0007905511
2018-12-06,0.0007377022
2018-12-07,0.0007190104
2018-12-08,0.0007267037
2018-12-09,0.000753066
2018-12-10,0.0007268971
2018-12-11,0.000713234
2018-12-12,0.0007314739
2018-12-13,0.0006939946
2018-12-14,0.0006816206
2018-12-15,0.000675957
2018-12-16,0.000677866
2018-12-17,0.0007432084
2018-12-18,0.0007758261
2018-12-19,0.0007808017
2018-12-20,0.0008611282
2018-12-21,0.0008119174
2018-12-22,0.0008392524
2018-12-23,0.0008329126
2018-12-24,0.0008547257
2018-12-25,0.0007945698
2018-12-26,0.0008021623
2018-12-27,0.0007546682
2018-12-28,0.0008154976
2018-12-29,0.0008025548
2018-12-30,0.0008034948
2018-12-31,0.0007733746
2019-01-01,0.0007975089
2019-01-02,0.0008156039
2019-01-03,0.0007926276
2019-01-04,0.0007982467
2019-01-05,0.000793201
2019-01-06,0.000844182
2019-01-07,0.000835432
2019-01-08,0.0008318882
2019-01-09,0.0008328862
2019-01-10,0.0007547745
2019-01-11,0.0007558257
2019-01-12,0.0007517506
2019-01-13,0.0007296009
2019-01-14,0.0007614547
2019-01-15,0.000742633
2019-01-16,0.0007482955
2019-01-17,0.0007536616
2019-01-18,0.0007455319
2019-01-19,0.0007622556
2019-01-20,0.0007300419
2019-01-21,0.0007292598
2019-01-22,0.0007379498
2019-01-23,0.0007311542
2019-01-24,0.000734334
2019-01-25,0.0007325142
2019-01-26,0.0007312815
2019-01-27,0.0007253268
2019-01-28,0.0007043191
2019-01-29,0.000697615
2019-01-30,0.0007043776
2019-01-31,0.0006997337
2019-02-01,0.0007032566
2019-02-02,0.0007094971
2019-02-03,0.000696903
2019-02-04,0.0006972242
2019-02-05,0.0006998518
2019-02-06,0.000687488
2019-02-07,0.0006847541
2019-02-08,0.0007375513
2019-02-09,0.0007375793
2019-02-10,0.0007414247
2019-02-11,0.0007295443
2019-02-12,0.0007291769
2019-02-13,0.0007266739
2019-02-14,0.0007221247
2019-02-15,0.0007228291
2019-02-16,0.0007256791
2019-02-17,0.0007338378
2019-02-18,0.0007820578
2019-02-19,0.0007869876
2019-02-20,0.0007961645
2019-02-21,0.0007856827
2019-02-22,0.0007943829
2019-02-23,0.0008281209
2019-02-24,0.0007595776
2019-02-25,0.0007687345
2019-02-26,0.0007631977
2019-02-27,0.0007627501
2019-02-28,0.0007609296
2019-03-01,0.0007649815
2019-03-02,0.000762735
2019-03-03,0.0007574382
2019-03-04,0.0007403399
2019-03-05,0.0007686642
2019-03-06,0.0007692475
2019-03-07,0.0007698051
2019-03-08,0.0007662573
2019-03-09,0.0007789536
2019-03-10,0.000776439
2019-03-11,0.0007661474
2019-03-12,0.000766739
2019-03-13,0.0007666122
2019-03-14,0.0007654972
2019-03-15,0.0007734295
2019-03-16,0.0007910838
2019-03-17,0.0007852931
2019-03-18,0.0007857922
2019-03-19,0.000790546
2019-03-20,0.0007969365
2019-03-21,0.0007849877
2019-03-22,0.0007859175
2019-03-23,0.0007847507
2019-03-24,0.0007819979
2019-03-25,0.0007693112
2019-03-26,0.0007713709
2019-03-27,0.0007917974
2019-03-28,0.000788116
2019-03-29,0.0008022149
2019-03-30,0.000802802
2019-03-31,0.0008016296
2019-04-01,0.0008093445
2019-04-02,0.000960978
2019-04-03,0.0009729461
2019-04-04,0.0009586601
2019-04-05,0.0009825132
2019-04-06,0.0009823544
2019-04-07,0.0010126589
2019-04-08,0.00103043
2019-04-09,0.0010091381
2019-04-10,0.0010315911
2019-04-11,0.0009797759
2019-04-12,0.0009838787
2019-04-13,0.0009817368
2019-04-14,0.0009958153
2019-04-15,0.0009716677
2019-04-16,0.0010066434
2019-04-17,0.0010070937
2019-04-18,0.0010163934
2019-04-19,0.0010156725
2019-04-20,0.0010212518
2019-04-21,0.0010183986
2019-04-22,0.0010304766
2019-04-23,0.0010631038
2019-04-24,0.0010366111
2019-04-25,0.0009804933
2019-04-26,0.0009831219
2019-04-27,0.0009911105
2019-04-28,0.0009832451
2019-04-29,0.0009800185
2019-04-30,0.0010004361
2019-05-01,0.0010084345
2019-05-02,0.0010229776
2019-05-03,0.001072503
2019-05-04,0.0010929289
2019-05-05,0.0010826199
2019-05-06,0.0010741831
2019-05-07,0.0010975497
2019-05-08,0.0011197831
2019-05-09,0.0011594221
2019-05-10,0.0011928622
2019-05-11,0.0013682403
2019-05-12,0.0013081619
2019-05-13,0.0014633584
2019-05-14,0.0015068065
2019-05-15,0.0015321294
2019-05-16,0.0014604609
2019-05-17,0.0013688622
2019-05-18,0.0013520039
2019-05-19,0.0015320277
2019-05-20,0.0014777798
2019-05-21,0.0014754624
2019-05-22,0.0014216866
2019-05-23,0.0014545301
2019-05-24,0.0014747177
2019-05-25,0.0014831216
2019-05-26,0.0016052002
2019-05-27,0.0016219295
2019-05-28,0.0015986171
2019-05-29,0.0015842518
2019-05-30,0.0015129799
2019-05-31,0.0015631379
2019-06-01,0.0015531729
2019-06-02,0.0015899629
2019-06-03,0.0014773278
2019-06-04,0.0013894739
2019-06-05,0.0014155031
2019-06-06,0.0014104836
2019-06-07,0.0014476147
2019-06-08,0.0014291664
2019-06-09,0.001376628
2019-06-10,0.0014389525
2019-06-11,0.0014214242
2019-06-12,0.0014607684
2019-06-13,0.0014722343
2019-06-14,0.0015554603
2019-06-15,0.0015785622
2019-06-16,0.0016012943
2019-06-17,0.0016593539
2019-06-18,0.0016093453
2019-06-19,0.0016458515
2019-06-20,0.0016864061
2019-06-21,0.0017933199
2019-06-22,0.0018867611
2019-06-23,0.0019032783
2019-06-24,0.0019336824
2019-06-25,0.0020635222
2019-06-26,0.0022611355
2019-06-27,0.0019307228
2019-06-28,0.0021488978
2019-06-29,0.0020693204
2019-06-30,0.0018673927
2019-07-01,0.0018286618
2019-07-02,0.0018651688
2019-07-03,0.0020630387
2019-07-04,0.0019250443
2019-07-05,0.001880917
2019-07-06,0.001923911
2019-07-07,0.0019586326
2019-07-08,0.0020994628
2019-07-09,0.0021426497
2019-07-10,0.0020611242
2019-07-11,0.0019133556
2019-07-12,0.0019997021
2019-07-13,0.0019206528
2019-07-14,0.0017140996
2019-07-15,0.0018298986
2019-07-16,0.0015973378
2019-07-17,0.0016263932
2019-07-18,0.0017923673
2019-07-19,0.001759985
2019-07-20,0.0017979154
2019-07-21,0.001766722
2019-07-22,0.0017156232
2019-07-23,0.0016356888
2019-07-24,0.0016220702
2019-07-25,0.0016364793
2019-07-26,0.0016276962
2019-07-27,0.0015653885
2019-07-28,0.001571948
2019-07-29,0.0015659885
2019-07-30,0.0015758882
2019-07-31,0.0016546373
2019-08-01,0.001703877
2019-08-02,0.0017226912
2019-08-03,0.0017654488
2019-08-04,0.0017882014
2019-08-05,0.0019146916
2019-08-06,0.0018549717
2019-08-07,0.0019355604
2019-08-08,0.001939457
2019-08-09,0.0019118573
2019-08-10,0.0018220759
2019-08-11,0.0018579722
2019-08-12,0.0018255903
2019-08-13,0.0017375706
2019-08-14,0.001593926
2019-08-15,0.0016458358
2019-08-16,0.0016546671
2019-08-17,0.0016235141
2019-08-18,0.0016444864
2019-08-19,0.0017251146
2019-08-20,0.0017023933
2019-08-21,0.0015955646
2019-08-22,0.0015960774
2019-08-23,0.0016411486
2019-08-24,0.0015958786
2019-08-25,0.0015860411
2019-08-26,0.0016239886
2019-08-27,0.0015921745
2019-08-28,0.0015185595
2019-08-29,0.001479259
2019-08-30,0.0014903768
2019-08-31,0.0014926066
2019-09-01,0.0015164465
2019-09-02,0.0016085264
2019-09-03,0.0016459509
2019-09-04,0.0016376114
2019-09-05,0.001631746
2019-09-06,0.0015901811
2019-09-07,0.0016142415
2019-09-08,0.0015939723
2019-09-09,0.0015830956
2019-09-10,0.0015476776
2019-09-11,0.0015501142
2019-09-12,0.0015874782
