date,supplyProfit
2022-03-10,13020038.822979998
2022-03-11,12720738.425286
2022-03-12,12749864.099181002
2022-03-13,11938050.025752
2022-03-14,13180164.851199005
2022-03-15,12952956.968164
2022-03-16,13707331.316460002
2022-03-17,13565652.17511
2022-03-18,13890970.356388
2022-03-19,14037887.307424
2022-03-20,13630334.476804
2022-03-21,13574050.877764
2022-03-22,14127352.588952
2022-03-23,14238179.396721
2022-03-24,14745955.323552
2022-03-25,14900561.32146
2022-03-26,14946938.030816998
2022-03-27,15352187.087375998
2022-03-28,15537256.513397
2022-03-29,15576023.340881998
2022-03-30,15270842.325533995
2022-03-31,14817455.358056998
2022-04-01,15008143.191732
2022-04-02,14849202.123045
2022-04-03,15089303.317638
2022-04-04,15211705.12134
2022-04-05,14710733.925913
2022-04-06,14055800.998828
2022-04-07,14166670.577222
2022-04-08,13505875.664358
2022-04-09,13662414.663984
2022-04-10,13516681.015448
2022-04-11,12601056.772997
2022-04-12,12884938.809604
2022-04-13,13239133.084152
2022-04-14,12663679.834847998
2022-04-15,13054097.285788
2022-04-16,13005237.20112
2022-04-17,12382265.797616
2022-04-18,13232798.369937
2022-04-19,13480547.622027
2022-04-20,13448927.369696
2022-04-21,12987531.975972002
2022-04-22,12451771.007121
2022-04-23,12383965.740897998
2022-04-24,12318087.628268002
2022-04-25,13121477.987014
2022-04-26,11750521.572711
2022-04-27,12377070.306058
2022-04-28,12670590.67938
2022-04-29,11986284.510899998
2022-04-30,11575896.559812
2022-05-01,11920935.294519998
2022-05-02,12136587.569904
2022-05-03,11644314.537442
2022-05-04,12853321.055872
2022-05-05,11236292.613072
2022-05-06,11135944.086393
2022-05-07,10968972.728334
2022-05-08,10792510.99731
2022-05-09,10650294.93096
2022-05-10,10785987.937938
2022-05-11,10651336.99971
2022-05-12,10813632.808239998
2022-05-13,10901751.973518
2022-05-14,10968896.287398
2022-05-15,11245425.419008
2022-05-16,10874717.542748
2022-05-17,11052338.638772
2022-05-18,10338694.938897
2022-05-19,11041840.744714
2022-05-20,10773769.754351
2022-05-21,10909472.720704
2022-05-22,11144183.025768
2022-05-23,10735244.087648
2022-05-24,11013773.130976
2022-05-25,10989529.447391998
2022-05-26,10915742.21289
2022-05-27,10363756.74592
2022-05-28,10678617.095015
2022-05-29,11058291.366272
2022-05-30,11681910.640558
2022-05-31,11764405.539432
2022-06-01,11101795.286568
2022-06-02,11431925.919407
2022-06-03,11049410.758464
2022-06-04,11101371.460475
2022-06-05,11248657.760886002
2022-06-06,11729523.033822
2022-06-07,11640559.374951
2022-06-08,11223778.275584
2022-06-09,11121375.161562
2022-06-10,10553805.310848
2022-06-11,10153974.890068
2022-06-12,10099107.079620998
2022-06-13,10294026.122982
2022-06-14,10237316.417692
2022-06-15,10678352.1208
2022-06-16,10060925.579168
2022-06-17,10255794.736904
2022-06-18,9930207.049376
2022-06-19,10504698.380244
2022-06-20,10569999.412406
2022-06-21,10648720.215969
2022-06-22,10136072.221952
2022-06-23,10720279.08016
2022-06-24,10756976.660927
2022-06-25,10774678.123264
2022-06-26,10488997.630564
2022-06-27,10581042.683028
2022-06-28,10102650.67806
2022-06-29,10105058.448528
2022-06-30,10052195.930424
2022-07-01,10153774.135228
2022-07-02,9875616.64065
2022-07-03,9931462.397972
2022-07-04,10437684.766992
2022-07-05,10409459.229972
2022-07-06,10783991.67545
2022-07-07,11135759.617812
2022-07-08,11164932.188582
2022-07-09,11018433.241296
2022-07-10,10818535.874031
2022-07-11,10217599.364736
2022-07-12,10074913.534011
2022-07-13,10409400.519036
2022-07-14,10768782.46452
2022-07-15,11107255.194231
2022-07-16,11161260.382335
2022-07-17,10871451.533699
2022-07-18,11515486.28454
2022-07-19,11836850.330663998
2022-07-20,11680729.557287998
2022-07-21,11614412.596533
2022-07-22,11446831.322849
2022-07-23,11267855.943857
2022-07-24,11390689.373184
2022-07-25,10946114.79414
2022-07-26,10839704.457932
2022-07-27,11606408.046225
2022-07-28,12076952.965728
2022-07-29,12098547.448376
2022-07-30,11852567.366129
2022-07-31,11736593.285706
2022-08-01,11735204.395862998
2022-08-02,11464429.251282
2022-08-03,11378971.280222
2022-08-04,11272433.614013998
2022-08-05,11714502.301497
2022-08-06,11432228.247858
2022-08-07,11643090.204963
2022-08-08,12077574.680574
2022-08-09,11646094.481056
2022-08-10,12162842.767416
2022-08-11,12178694.506159998
2022-08-12,12229019.078328
2022-08-13,12235310.929107
2022-08-14,12105816.699158002
2022-08-15,12123600.604619998
2022-08-16,11929129.155634
2022-08-17,11669543.930736
2022-08-18,11469280.293099
2022-08-19,10563368.320491
2022-08-20,10613613.040758004
2022-08-21,10776707.267328002
2022-08-22,10738960.064238004
2022-08-23,10831387.411654
2022-08-24,10759206.726408005
2022-08-25,10975955.781054
2022-08-26,10046724.342842
2022-08-27,9943877.264499
2022-08-28,9858293.225984002
2022-08-29,10180281.33444
2022-08-30,9972227.996037
2022-08-31,10070306.239854
2022-09-01,10172194.957105
2022-09-02,9981228.86978
2022-09-03,9872607.833786
2022-09-04,10047336.433783002
2022-09-05,9885128.089088
2022-09-06,9502720.925688
2022-09-07,9863084.585984
2022-09-08,9913270.473126002
2022-09-09,11116108.622652002
2022-09-10,11348355.580409002
2022-09-11,11358607.492744
2022-09-12,11521941.067439
2022-09-13,10432830.609216
2022-09-14,10544336.696302002
2022-09-15,10054562.9205
2022-09-16,10122016.13997
2022-09-17,10413709.517204002
2022-09-18,9897064.746114
2022-09-19,10020077.754752005
2022-09-20,9489949.734768
2022-09-21,9379275.606432002
2022-09-22,10084674.958288
2022-09-23,9929933.954836
2022-09-24,9470577.141506
2022-09-25,9369480.67113
2022-09-26,9797238.990271
2022-09-27,9757410.530464
2022-09-28,10286791.491856
2022-09-29,10365843.932253
2022-09-30,10236092.418622
2022-10-01,9874454.405984
2022-10-02,9608535.366696002
2022-10-03,10554010.050052002
2022-10-04,11085558.289411
2022-10-05,10842727.856352003
2022-10-06,10666913.918388002
2022-10-07,10262971.491726002
2022-10-08,10000880.475872
2022-10-09,10045496.801613
2022-10-10,9647196.399477
2022-10-11,9626595.93184
2022-10-12,9847565.204295002
2022-10-13,10166382.861192
2022-10-14,9867704.01834
2022-10-15,9611178.637012
2022-10-16,9960724.935756
2022-10-17,10590381.327682002
2022-10-18,10155419.806048
2022-10-19,9678242.068515
2022-10-20,9527139.857872
2022-10-21,9915175.403456
2022-10-22,9994279.583228
2022-10-23,10764204.144870002
2022-10-24,10292646.854988
2022-10-25,11098999.831128
2022-10-26,11571636.88476
2022-10-27,11182569.286209002
2022-10-28,11423047.699584002
2022-10-29,11602073.091765
2022-10-30,11393371.962112
2022-10-31,11246214.084903002
2022-11-01,11192993.526827002
2022-11-02,10876697.051022
2022-11-03,11019338.98058
2022-11-04,11866445.074652
2022-11-05,11891987.372598
2022-11-06,11598756.801772
2022-11-07,11303605.693604
2022-11-08,9314880.337917
2022-11-09,9117542.104816
2022-11-10,9427159.985003002
2022-11-11,9356513.845224
2022-11-12,9249470.379072
2022-11-13,9119254.352316
2022-11-14,9305930.02824
2022-11-15,9527294.31632
2022-11-16,9416346.001734002
2022-11-17,9616553.367802002
2022-11-18,9666936.664944
2022-11-19,9874886.875380002
2022-11-20,9001184.34727
2022-11-21,8999640.717428
2022-11-22,9126824.40575
2022-11-23,9403942.576748
2022-11-24,9448534.081239002
2022-11-25,9274038.982492002
2022-11-26,9191732.483661002
2022-11-27,9172925.1586785
2022-11-28,9186788.79476
2022-11-29,9471636.781376
2022-11-30,10569575.478033
2022-12-01,10493213.876228
2022-12-02,10541696.966028
2022-12-03,10240337.632084
2022-12-04,10592609.09192
2022-12-05,10504675.736688
2022-12-06,10553201.992113002
2022-12-07,10117335.364854
2022-12-08,10756261.188648
2022-12-09,10672184.3106
2022-12-10,10582336.918026002
2022-12-11,10509764.51858
2022-12-12,10758344.908896
2022-12-13,10970484.40532
2022-12-14,10999862.846238
2022-12-15,10648363.545664
2022-12-16,9500449.60348
2022-12-17,10024106.622426
2022-12-18,10047663.658701
2022-12-19,9251646.451047
2022-12-20,10235183.53228
2022-12-21,10129839.203249998
2022-12-22,10188005.829195
2022-12-23,10086462.010914002
2022-12-24,10250312.157253
2022-12-25,10206522.535248
2022-12-26,10349354.818730002
2022-12-27,9876324.393724
2022-12-28,9426515.216495998
2022-12-29,9686774.890009
2022-12-30,9569862.061496
2022-12-31,9327815.90369
2023-01-01,9711351.04641
2023-01-02,10125725.55406
2023-01-03,10016498.872578
2023-01-04,10584906.276506
2023-01-05,10444896.90265
2023-01-06,10820967.82068
2023-01-07,10729081.290242
2023-01-08,10918327.67361
2023-01-09,11099884.542956
2023-01-10,11202562.4172
2023-01-11,11430355.80632
2023-01-12,11588849.367348
2023-01-13,12203878.67424
2023-01-14,12863324.452986002
2023-01-15,12700267.047687002
2023-01-16,13014878.866236
2023-01-17,12930770.881536
2023-01-18,12515211.9512
2023-01-19,12779757.633951
2023-01-20,13364117.947584
2023-01-21,13410989.12784
2023-01-22,13303708.117856
2023-01-23,13437293.4907905
2023-01-24,13127649.975596
2023-01-25,13490717.135
2023-01-26,13391173.445796002
2023-01-27,13480504.337455995
2023-01-28,13332817.83614
2023-01-29,13834701.282256998
2023-01-30,13050734.04299
2023-01-31,13525459.947544
2023-02-01,13782469.746368997
2023-02-02,13613455.496522
2023-02-03,13565840.8899
2023-02-04,13389049.441824
2023-02-05,12820877.859831
2023-02-06,12707721.16544
2023-02-07,13362041.324827
2023-02-08,12851584.035976
2023-02-09,12445321.969062
2023-02-10,12401554.66375
2023-02-11,12562239.366573
2023-02-12,12406658.216544
2023-02-13,12467084.111532
2023-02-14,12666402.372694
2023-02-15,13969275.499439
2023-02-16,13769438.001813
2023-02-17,13995914.53338
2023-02-18,13998605.591515
2023-02-19,13856548.805881
2023-02-20,14007725.480889
2023-02-21,13857957.990959
2023-02-22,13731213.11368
2023-02-23,13645123.30272
2023-02-24,13155477.497376
2023-02-25,13047973.47178
2023-02-26,13444257.5568
2023-02-27,13410114.1795515
2023-02-28,12951272.507961
2023-03-01,13550452.314491998
2023-03-02,13332922.893348
2023-03-03,12356696.6144
2023-03-04,12287794.712304002
2023-03-05,12425506.918109998
2023-03-06,12426037.754129998
2023-03-07,12295385.704403
2023-03-08,12112451.421056
2023-03-09,11460208.333926
2023-03-10,11373849.602734124
2023-03-11,11741376.80034475
2023-03-12,12443099.00907175
2023-03-13,14041175.2005435
2023-03-14,14184801.733211376
2023-03-15,14019347.986821748
2023-03-16,14211285.4722765
2023-03-17,14381989.142296
2023-03-18,14060077.787443995
2023-03-19,14387295.756666
2023-03-20,14341636.890462
2023-03-21,14359701.153726
2023-03-22,14080226.482806
2023-03-23,14411537.616072
2023-03-24,14118519.20553
2023-03-25,14140445.185769334
2023-03-26,14253219.564304
2023-03-27,13884689.228993
2023-03-28,13941350.033052
2023-03-29,14433037.484336
2023-03-30,14391228.910524
2023-03-31,14612287.234368
2023-04-01,14489208.322824
2023-04-02,14281084.494906
2023-04-03,13999381.259040004
2023-04-04,14340448.579535998
2023-04-05,14439754.199907
2023-04-06,14192900.877444
2023-04-07,13858994.346786
2023-04-08,13873191.317658002
2023-04-09,14488890.474861
2023-04-10,14872534.336044002
2023-04-11,14944782.854046002
2023-04-12,14819755.598597668
2023-04-13,15002307.196855
2023-04-14,15032040.68667
2023-04-15,14790921.564045
2023-04-16,14766478.093872
2023-04-17,14459536.254333002
2023-04-18,14868513.651564002
2023-04-19,14240322.313239004
2023-04-20,14030027.421000002
2023-04-21,13353315.1899
2023-04-22,13472014.480356
2023-04-23,13428138.716598
2023-04-24,13461619.46818
2023-04-25,14149340.68651
2023-04-26,14186712.839859
2023-04-27,14512518.827037
2023-04-28,14443516.340856
2023-04-29,14339613.655646998
2023-04-30,14462269.75287
2023-05-01,13812569.513514
2023-05-02,14254607.684952002
2023-05-03,14377245.208425
2023-05-04,14199710.174955498
2023-05-05,14665076.226058
2023-05-06,14175791.12972
2023-05-07,14021505.492373336
2023-05-08,13057639.769682
2023-05-09,13019538.947012
2023-05-10,13124849.064096002
2023-05-11,12639287.600775002
2023-05-12,12630176.89792
2023-05-13,12655951.819093
2023-05-14,12681847.742765998
2023-05-15,12980814.138200002
2023-05-16,12733450.912612
2023-05-17,13102217.771727
2023-05-18,12579669.774432002
2023-05-19,12646164.022596002
2023-05-20,12923817.226749
2023-05-21,12482585.190936
2023-05-22,12613016.153568
2023-05-23,13045855.561526
2023-05-24,12401007.128258
2023-05-25,12469453.450118
2023-05-26,12522406.83866
2023-05-27,12648997.616400002
2023-05-28,13805081.759216
2023-05-29,13458767.415132
2023-05-30,13397392.664359998
2023-05-31,13008276.814589
2023-06-01,12539589.446407
2023-06-02,13178220.918719998
2023-06-03,12870478.331215
2023-06-04,12954444.3076
2023-06-05,12258785.07672
2023-06-06,13037108.56779
2023-06-07,12267673.16775
2023-06-08,12466126.173213
2023-06-09,12336841.44384
2023-06-10,12188085.051902002
2023-06-11,12229464.146976002
2023-06-12,12268883.744532
2023-06-13,12228721.757604
2023-06-14,12124426.612557
2023-06-15,12216199.264832
2023-06-16,12503981.528748
2023-06-17,12733523.708154
2023-06-18,12573074.128989
2023-06-19,13000598.177259
2023-06-20,14318945.289698
2023-06-21,15095877.355681
2023-06-22,14968403.481856
2023-06-23,15267920.261058
2023-06-24,15154113.542841
2023-06-25,15112153.936079998
2023-06-26,14984739.841422
2023-06-27,15276541.6756875
2023-06-28,14836445.788554002
2023-06-29,15089541.525364
2023-06-30,15144674.508600002
2023-07-01,15189982.169026
2023-07-02,15192760.067088
2023-07-03,15325479.235304
2023-07-04,15227133.294767
2023-07-05,14975426.587957
2023-07-06,14459478.44659
2023-07-07,14726385.429752
2023-07-08,14647590.786126
2023-07-09,14541549.842145998
2023-07-10,14827831.917113
2023-07-11,15185929.051895
2023-07-12,14732024.417105
2023-07-13,15410646.02442
2023-07-14,14556440.43802
2023-07-15,14504625.152275002
2023-07-16,14412078.837270005
2023-07-17,14399106.8871
2023-07-18,14112248.66672
2023-07-19,14196440.6433975
2023-07-20,13934701.83303
2023-07-21,14263662.510000998
2023-07-22,13821168.459001798
2023-07-23,14401031.1754174
2023-07-24,13670818.7781022
2023-07-25,13723930.880891996
2023-07-26,13804263.637983
2023-07-27,13713504.577382
2023-07-28,13941588.807042995
2023-07-29,13973288.333471
2023-07-30,13727050.958229996
2023-07-31,13716066.061132
2023-08-01,14128918.163178
2023-08-02,13559843.509059
2023-08-03,13642179.63937
2023-08-04,13514353.930666998
2023-08-05,13476231.009241002
2023-08-06,13467220.533096
2023-08-07,13654581.67008
2023-08-08,14310654.159753
2023-08-09,14190791.914305
2023-08-10,14109666.009062
2023-08-11,14040314.302693
2023-08-12,14052740.904692
2023-08-13,13771232.693362
2023-08-14,14087199.98296
2023-08-15,13564535.016983995
2023-08-16,13240275.125616
2023-08-17,11964328.335391998
2023-08-18,11793602.212739998
2023-08-19,11815540.954008998
2023-08-20,11829734.351861998
2023-08-21,11849768.304152
2023-08-22,11735495.098141
2023-08-23,12066982.568321
2023-08-24,11839800.382777998
2023-08-25,11828636.671404
2023-08-26,11698713.161061
2023-08-27,11862695.390922
2023-08-28,11923502.124896
2023-08-29,13131315.599376
2023-08-30,12925444.591351995
2023-08-31,11654468.42994
2023-09-01,11567401.43526
2023-09-02,11618599.928714
2023-09-03,11765256.650888998
2023-09-04,11526256.933972
2023-09-05,11516882.740416
2023-09-06,11546693.137512
2023-09-07,12184201.938644998
2023-09-08,11799018.458927998
2023-09-09,11754783.984286
2023-09-10,11685203.757292
2023-09-11,11461653.625581
2023-09-12,11771960.499144
2023-09-13,12277163.318305
2023-09-14,12482398.84033
2023-09-15,12516278.859765
2023-09-16,12366846.38078
2023-09-17,12328460.240929998
2023-09-18,12549308.721145
2023-09-19,13054669.45114
2023-09-20,12934434.510480002
2023-09-21,12369733.81078
2023-09-22,12403383.523965
2023-09-23,12370864.19203
2023-09-24,12028333.580680002
2023-09-25,12089329.637229
2023-09-26,11978725.963776
2023-09-27,12174304.899176
2023-09-28,12871076.879129
2023-09-29,12746885.931348
2023-09-30,12778650.481262
2023-10-01,13553431.15405
2023-10-02,13382492.697648
2023-10-03,13269968.285112
2023-10-04,13533829.437267
2023-10-05,13152145.155754002
2023-10-06,13587800.730948
2023-10-07,13623768.969336
2023-10-08,13468350.671016002
2023-10-09,13246621.04241
2023-10-10,13087326.306132
2023-10-11,12414765.327489002
2023-10-12,12196888.239928
2023-10-13,12503777.748624
2023-10-14,12535584.357472
2023-10-15,12854344.766361
2023-10-16,14074650.200736005
2023-10-17,13997313.968616
2023-10-18,13904279.844572
2023-10-19,14180112.536295002
2023-10-20,14900980.586602
2023-10-21,15124226.189644
2023-10-22,15187434.68984
2023-10-23,15945655.796904
2023-10-24,16022438.309721
2023-10-25,16079795.939508002
2023-10-26,15969277.100487003
2023-10-27,15854862.740360005
2023-10-28,15904491.472935002
2023-10-29,16090700.606720002
2023-10-30,16060258.367872
2023-10-31,16102067.003235
2023-11-01,16188768.685692
2023-11-02,16043029.763592
2023-11-03,15971458.908756
2023-11-04,16087563.517008
2023-11-05,16090355.983811002
2023-11-06,16032404.685346
2023-11-07,16146394.926795
2023-11-08,16254617.000960002
2023-11-09,16349141.527504005
2023-11-10,16443732.494048
2023-11-11,16288256.849808002
2023-11-12,16306682.25541
2023-11-13,16031779.351812003
2023-11-14,15878102.930625
2023-11-15,16558958.045569004
2023-11-16,15932375.208056
2023-11-17,16056273.386645002
2023-11-18,16062902.208304005
2023-11-19,16405848.951954002
2023-11-20,16455589.973904002
2023-11-21,15772172.959104002
2023-11-22,16330062.192334002
2023-11-23,16172467.694416
2023-11-25,16539797.500952
2023-11-26,16253128.351536002
2023-11-28,16549856.066289
2023-11-30,16343977.553921
2023-12-01,16741893.48368
2023-12-03,17120965.841034003
2023-12-04,17385888.375064
2023-12-05,17552931.480819
2023-12-07,17307838.871766
2023-12-08,17574660.572599
2023-12-09,17575542.029474
2023-12-10,17261312.032316
2023-12-11,17240659.285608
2023-12-12,16920535.447416
2023-12-13,16983961.596987
2023-12-14,17174582.003128003
2023-12-15,17191132.827552002
2023-12-16,16998205.38093
2023-12-17,17028378.873600002
2023-12-18,16700450.865695998
2023-12-19,17094770.457474
2023-12-20,17030961.686100002
2023-12-21,17366517.653163
2023-12-22,17488831.347449
2023-12-23,17515177.062138
2023-12-24,17320334.673088
2023-12-25,17001937.465449
2023-12-26,17218089.255654
2023-12-27,16854565.680921
2023-12-28,17150922.139424
2023-12-29,16897155.4404
2023-12-30,16602203.864224998
2023-12-31,16679415.6713
2024-01-01,16719414.5448
2024-01-02,17554552.08035
2024-01-03,17674928.448275
2024-01-04,16937351.23905
2024-01-05,17563039.465125002
2024-01-06,17228808.410449997
2024-01-07,17021778.7284
2024-01-08,16944074.3964
2024-01-09,17889327.0215
2024-01-10,17705894.4873
2024-01-11,17828366.1964
2024-01-12,17666666.652
2024-01-13,16491684.812625
2024-01-14,16509996.8982
2024-01-15,15812855.824900003
2024-01-16,16242731.73285
2024-01-17,16284520.5619
2024-01-18,15644275.791425
2024-01-19,15782153.293675
2024-01-20,15810317.917
2024-01-21,15687515.2986
2024-01-22,15217783.6666
2024-01-23,15344012.0743
2024-01-24,15513369.3416
2024-01-25,15326022.545983998
2024-01-26,16009174.769536
2024-01-27,16170853.749553995
2024-01-28,16069698.326005995
2024-01-29,16839307.946213998
2024-01-30,16630217.113720998
2024-01-31,16258240.833786
2024-02-01,16676837.080097998
2024-02-02,16734723.532269
2024-02-03,16517776.485079998
2024-02-04,16032058.816427998
2024-02-05,16227086.215778995
2024-02-06,16722397.022877
2024-02-07,17570890.260045
2024-02-08,17667811.313196
2024-02-09,17986641.609633997
2024-02-10,18099370.137177
2024-02-11,18141372.407455996
2024-02-12,18403434.281723
2024-02-13,18282538.14831
2024-02-14,18581690.796616133
2024-02-15,18586545.513320237
2024-02-16,18601079.314031884
2024-02-17,18244690.555279925
2024-02-18,18510416.8819548
2024-02-19,18236367.295022503
2024-02-20,18616104.703564875
2024-02-21,18186938.7638619
2024-02-22,18034568.846630298
2024-02-23,17894103.85143042
2024-02-24,18116778.359142207
2024-02-25,18263042.859765258
2024-02-26,18715501.69238572
2024-02-27,18983364.773359112
2024-02-28,19534191.898446005
2024-02-29,19191299.751028575
2024-03-01,19535975.962157913
2024-03-02,19069265.911392856
2024-03-03,19563265.89179053
2024-03-04,19644611.74430514
2024-03-05,19459021.7671091
2024-03-06,19509004.780844778
2024-03-07,19516016.20246583
2024-03-08,19648617.99427193
2024-03-09,19649636.74426524
2024-03-10,19650530.49424315
2024-03-11,19651592.99423977
2024-03-12,19473636.72859407
2024-03-13,19653474.24420429
2024-03-14,19318266.015246853
2024-03-15,19130356.75937106
2024-03-16,18435408.586121537
2024-03-17,18876580.362937983
2024-03-18,18840094.695594672
2024-03-19,17934762.46355926
2024-03-20,18928430.64223907
2024-03-21,18463198.31763799
2024-03-22,18212325.17199186
2024-03-23,18352830.94974268
2024-03-24,18782484.92699184
2024-03-25,19255214.498817217
2024-03-26,19261934.099185128
2024-03-27,19026775.658254787
2024-03-28,19271563.9463597
2024-03-29,19036432.640440237
2024-03-30,18960662.220267434
2024-03-31,19276201.13314496
2024-04-01,18968292.55439948
2024-04-02,18186260.60327807
2024-04-03,18413313.041447524
2024-04-04,18852832.82391524
2024-04-05,18645173.468153484
2024-04-06,18945153.06099362
2024-04-07,18995366.5465786
2024-04-08,19442991.166850943
2024-04-09,18796484.57672386
2024-04-10,19173255.051619276
2024-04-11,19059915.832261126
2024-04-12,18316809.334628817
2024-04-13,17778484.571616825
2024-04-14,17968324.727472395
2024-04-15,17536090.72474674
2024-04-16,17625590.161964092
2024-04-17,17004296.45462596
2024-04-18,17654729.21088136
2024-04-19,17710688.77624626
2024-04-20,18002432.18753844
2024-04-21,18010707.492235526
2024-04-22,18408851.97943326
2024-04-23,18360120.012576487
2024-04-24,17760038.248164
2024-04-25,17925837.90055267
2024-04-26,17530437.56483693
2024-04-27,17249246.899103843
2024-04-28,17174802.98635658
2024-04-29,17626101.530264366
2024-04-30,16695054.46608473
2024-05-01,16522109.117744405
2024-05-02,16676095.268698538
2024-05-03,17389340.515658427
2024-05-04,17706801.667205703
2024-05-05,17845052.680341862
2024-05-06,17390449.784398787
2024-05-07,17020518.268627234
2024-05-08,16829814.784098458
2024-05-09,17428959.311387643
2024-05-10,16781348.12973711
2024-05-11,16687226.275872383
2024-05-12,16953489.66533564
2024-05-13,17351780.341594834
2024-05-14,16966069.773929603
2024-05-15,18575829.1826777
2024-05-16,18136957.795499437
2024-05-17,18625953.35577908
2024-05-18,18628301.553828347
2024-05-19,18388410.9905632
2024-05-20,19354212.535948392
2024-05-21,19242338.32714044
2024-05-22,18951217.804276664
2024-05-23,18577380.45957634
2024-05-24,18899008.96346987
2024-05-25,19051204.641372684
2024-05-26,18785709.45534817
2024-05-27,19057995.204890065
2024-05-28,18684010.637401484
2024-05-29,18256814.98258833
2024-05-30,18779367.58126563
2024-05-31,18174834.454806928
2024-06-01,18230418.848618403
2024-06-02,18341182.04062643
2024-06-03,18934830.159334347
2024-06-04,19303767.931072835
2024-06-05,19353414.83073521
2024-06-06,19231629.794809204
2024-06-07,18851678.698482644
2024-06-08,18771383.626902618
2024-06-09,18951200.32750548
2024-06-10,18941762.743472707
2024-06-11,17824526.621449187
2024-06-12,18209309.78729388
2024-06-13,17602606.026249494
2024-06-14,17388100.629198957
2024-06-15,17573768.294573955
2024-06-16,17649132.155736573
2024-06-17,17675151.43912616
2024-06-18,17214269.59561336
2024-06-19,17123957.039706193
2024-06-20,17193320.023928113
2024-06-21,16888114.623177473
2024-06-22,17010759.23097302
2024-06-23,16441265.581630018
2024-06-24,15903398.866074195
2024-06-25,16215239.616588356
2024-06-26,15949366.329634374
2024-06-27,16219828.238311732
2024-06-28,15847501.661375511
2024-06-29,16007617.212735262
2024-06-30,16621186.606034718
2024-07-01,16643249.44769163
2024-07-02,16320232.578873908
2024-07-03,15699414.812123667
2024-07-04,15429587.556871433
2024-07-05,15272113.632936131
2024-07-06,15698502.446561407
2024-07-07,14977021.492416592
2024-07-08,15168708.759429524
2024-07-09,15701604.087077357
2024-07-10,15601352.169061882
2024-07-11,15402485.649836335
2024-07-12,15700691.446421577
2024-07-13,15957499.105305249
2024-07-14,16295227.178881835
2024-07-15,17633042.787746467
2024-07-16,17765620.486402776
2024-07-17,17294594.482620478
2024-07-18,17081892.766720913
2024-07-19,18194937.711753424
2024-07-20,18333511.38925691
2024-07-21,18592449.85523407
2024-07-22,18405547.80643717
2024-07-23,17766791.151316844
2024-07-24,17601450.133897174
2024-07-25,17759751.466261134
2024-07-26,18610623.342003662
2024-07-27,18632782.287716094
2024-07-28,18670710.41282692
2024-07-29,18077277.50409255
2024-07-30,17852746.9227378
2024-07-31,17101288.75756643
2024-08-01,17322691.06656492
2024-08-02,15931744.490361605
2024-08-03,15559093.111879485
2024-08-04,15328540.41606138
2024-08-05,14711183.552613383
2024-08-06,14926636.382749982
2024-08-07,14830214.513017856
2024-08-08,16344359.164807225
2024-08-09,15847308.394552622
2024-08-10,15942374.41496162
2024-08-11,15494716.998122953
2024-08-12,15599669.358164014
2024-08-13,15829014.227786755
2024-08-14,15545091.902463136
2024-08-15,15213848.625210565
2024-08-16,15632694.374740846
2024-08-17,15735717.387982631
2024-08-18,15432083.854042966
2024-08-19,15740378.21657216
2024-08-20,15644013.352477768
2024-08-21,16288000.155240916
2024-08-22,15889593.339314254
2024-08-23,17264191.19150133
2024-08-24,17134295.424634412
2024-08-25,17549299.77556481
2024-08-26,16771704.954212138
2024-08-27,15798613.97283172
2024-08-28,15506771.248121137
2024-08-29,15635448.830996629
2024-08-30,15558786.273626523
2024-08-31,15357722.51167553
2024-09-01,14941383.513309255
2024-09-02,15619154.781953191
2024-09-03,15060624.951234955
2024-09-04,15268354.774815958
2024-09-05,14638704.06996406
2024-09-06,14348708.184557704
2024-09-07,14390543.89389738
2024-09-08,14519308.714589143
2024-09-09,14960109.787035204
2024-09-10,15280422.207860751
2024-09-11,15110810.138137886
2024-09-12,15543767.892141404
2024-09-13,16284828.570546014
2024-09-14,16087646.80188581
2024-09-15,15700843.70801184
2024-09-16,15495703.744650949
2024-09-17,16161825.648448087
2024-09-18,16559269.013799142
2024-09-19,17175979.848834835
2024-09-20,17198106.037687358
2024-09-21,17222181.686463993
2024-09-22,17299606.137878712
2024-09-23,17163676.211842418
2024-09-24,17695569.183923308
2024-09-25,16933282.915098563
2024-09-26,17937398.23402768
2024-09-27,18159094.677395917
2024-09-28,18165393.157475665
2024-09-29,17993921.9912673
2024-09-30,16962790.78089208
2024-10-01,15919808.40346482
2024-10-02,15821389.040788123
2024-10-03,15944311.27043201
2024-10-04,16506004.765069868
2024-10-05,16409558.172857406
2024-10-06,16726174.703193955
2024-10-07,16546728.881044822
2024-10-08,16509612.504010689
2024-10-09,15567139.836208656
2024-10-10,15379746.504364433
2024-10-11,16862552.56920452
2024-10-12,17169316.95835741
2024-10-13,16885045.49305097
2024-10-14,18356120.107104495
2024-10-15,18591812.102109052
2024-10-16,18801772.071856964
2024-10-17,18618387.564547807
2024-10-18,19093252.58628937
2024-10-19,18913868.58195317
2024-10-20,19161516.374307927
2024-10-21,18541225.50308646
2024-10-22,18464521.42354203
2024-10-23,18000322.842644133
2024-10-24,18835133.931755666
2024-10-25,17880562.13379749
2024-10-26,18175596.5534028
2024-10-27,18719837.989362657
2024-10-28,19317519.03263872
2024-10-29,19713494.24649005
2024-10-30,19583503.59431131
2024-10-31,19186498.613332596
2024-11-01,18981289.01061192
2024-11-02,18758234.797330044
2024-11-03,18647874.017839182
2024-11-04,18308143.865593538
2024-11-05,19028467.18633953
