date,realizedLossUsd
2021-04-15,149701642.96
2021-04-16,324497679.75
2021-04-17,171827877.35
2021-04-18,1100697830.25
2021-04-19,472786785.24
2021-04-20,717924192.62
2021-04-21,470646169.27
2021-04-22,796678274.56
2021-04-23,1524972513.38
2021-04-24,421679900.58
2021-04-25,677632241.26
2021-04-26,342236862.11
2021-04-27,217474215.48
2021-04-28,243104393.86
2021-04-29,474274919.8
2021-04-30,183048808.17
2021-05-01,100255546.1
2021-05-02,128898718.36
2021-05-03,166259626.62
2021-05-04,612263341.45
2021-05-05,264283689.65
2021-05-06,252572140.92
2021-05-07,223234590.84
2021-05-08,115290243.32
2021-05-09,151697749.45
2021-05-10,301072801.48
2021-05-11,425260544.82
2021-05-12,631101189.52
2021-05-13,1809417073.4
2021-05-14,897105513.06
2021-05-15,629306437.09
2021-05-16,1007750942.82
2021-05-17,1750057605.9
2021-05-18,1090241660.23
2021-05-19,4585661596.64
2021-05-20,3023258369.09
2021-05-21,1592899144.33
2021-05-22,1228316074.57
2021-05-23,1425076404.69
2021-05-24,850725836.49
2021-05-25,1187153628.43
2021-05-26,687128521.56
2021-05-27,726996506.98
2021-05-28,1071847892.83
2021-05-29,730457742.76
2021-05-30,373128302.86
2021-05-31,407298262.11
2021-06-01,725731993.71
2021-06-02,456087177.64
2021-06-03,545894667.91
2021-06-04,741805912.49
2021-06-05,417853891.46
2021-06-06,406956140.76
2021-06-07,739308174.18
2021-06-08,1794321849.91
2021-06-09,389717610.67
2021-06-10,653413051.17
2021-06-11,412755223.24
2021-06-12,355844102.42
2021-06-13,237657122.96
2021-06-14,265771241.33
2021-06-15,356591290.1
2021-06-16,344251520.99
2021-06-17,648728080.93
2021-06-18,505114850.53
2021-06-19,290303925.65
2021-06-20,362610465.0
2021-06-21,1261434006.42
2021-06-22,1140565041.84
2021-06-23,733565459.39
2021-06-24,660553316.0
2021-06-25,3822431543.7
2021-06-26,738181466.59
2021-06-27,207593439.27
2021-06-28,406236859.33
2021-06-29,313008579.1
2021-06-30,545757486.41
2021-07-01,662610914.74
2021-07-02,1299127004.85
2021-07-03,125790533.41
2021-07-04,149131444.28
2021-07-05,295685895.59
2021-07-06,258847074.86
2021-07-07,223320522.07
2021-07-08,545260029.95
2021-07-09,196674715.74
2021-07-10,144453459.11
2021-07-11,101023836.21
2021-07-12,305015728.43
2021-07-13,357668096.04
2021-07-14,429268995.62
2021-07-15,641092616.59
2021-07-16,521282691.72
2021-07-17,174003098.84
2021-07-18,270124116.18
2021-07-19,365284972.47
2021-07-20,534592193.8
2021-07-21,360732174.38
2021-07-22,177708376.67
2021-07-23,1123054210.78
2021-07-24,90964134.85
2021-07-25,187788051.12
2021-07-26,692566097.54
2021-07-27,323229241.1
2021-07-28,336440596.98
2021-07-29,188331308.24
2021-07-30,267759022.45
2021-07-31,129874660.38
2021-08-01,249212562.79
2021-08-02,300996614.23
2021-08-03,421618980.46
2021-08-04,154255140.05
2021-08-05,266011493.85
2021-08-06,291609696.95
2021-08-07,113432201.06
2021-08-08,274779153.16
2021-08-09,227152644.84
2021-08-10,173085259.89
2021-08-11,133699753.47
2021-08-12,284851073.39
2021-08-13,90446705.71
2021-08-14,123947060.3
2021-08-15,127707889.35
2021-08-16,188005876.41
2021-08-17,267717577.22
2021-08-18,246020101.44
2021-08-19,175775333.4
2021-08-20,79715748.71
2021-08-21,121321960.12
2021-08-22,95179135.87
2021-08-23,150975078.21
2021-08-24,276931122.25
2021-08-25,205658593.81
2021-08-26,514529700.36
2021-08-27,284326736.3
2021-08-28,126500505.74
2021-08-29,183086273.16
2021-08-30,370010466.86
2021-08-31,325073657.35
2021-09-01,244885148.21
2021-09-02,186058316.04
2021-09-03,180039504.04
2021-09-04,139189816.95
2021-09-05,66406486.39
2021-09-06,106346733.16
2021-09-07,929047619.14
2021-09-08,488229218.17
2021-09-09,434864171.35
2021-09-10,545409294.17
2021-09-11,347010066.37
2021-09-12,227232357.52
2021-09-13,700035143.09
2021-09-14,265496975.21
2021-09-15,127094062.25
2021-09-16,308266655.32
2021-09-17,193486883.45
2021-09-18,101270128.39
2021-09-19,149448717.34
2021-09-20,1121087632.82
2021-09-21,1114800352.03
2021-09-22,405196678.85
2021-09-23,320453540.3
2021-09-24,941524738.1
2021-09-25,253958149.94
2021-09-26,417096266.66
2021-09-27,394081149.99
2021-09-28,681048630.2
2021-09-29,450092563.39
2021-09-30,498949245.27
2021-10-01,179548821.92
2021-10-02,131171176.48
2021-10-03,159678856.29
2021-10-04,328748938.73
2021-10-05,167252674.24
2021-10-06,189052002.02
2021-10-07,353995907.86
2021-10-08,287277133.74
2021-10-09,133912107.65
2021-10-10,135528134.07
2021-10-11,147585294.4
2021-10-12,349817235.91
2021-10-13,262167574.89
2021-10-14,185071268.97
2021-10-15,204943942.84
2021-10-16,194992296.12
2021-10-17,208976553.56
2021-10-18,258886671.64
2021-10-19,181330759.62
2021-10-20,157753601.52
2021-10-21,832799311.99
2021-10-22,684371659.82
2021-10-23,208479980.8
2021-10-24,201852448.66
2021-10-25,168374843.04
2021-10-26,363703550.19
2021-10-27,959726110.92
2021-10-28,360694470.6
2021-10-29,270655216.24
2021-10-30,185974429.51
2021-10-31,250374952.38
2021-11-01,307958180.13
2021-11-02,170416416.51
2021-11-03,275673358.75
2021-11-04,450701852.73
2021-11-05,324418196.55
2021-11-06,195119837.27
2021-11-07,100631329.02
2021-11-08,139373291.44
2021-11-09,247099295.53
2021-11-10,472863755.38
2021-11-11,431598385.32
2021-11-12,695594280.78
2021-11-13,175878746.57
2021-11-14,161045747.56
2021-11-15,321521914.81
2021-11-16,1471530031.23
2021-11-17,792263276.11
2021-11-18,1311247908.18
2021-11-19,746525383.08
2021-11-20,207903065.26
2021-11-21,247338882.78
2021-11-22,1013518142.31
2021-11-23,785584156.56
2021-11-24,590308679.85
2021-11-25,357438152.66
2021-11-26,1633858470.41
2021-11-27,384747872.88
2021-11-28,363321410.18
2021-11-29,342760304.84
2021-11-30,759610131.17
2021-12-01,520253475.96
2021-12-02,662444807.26
2021-12-03,835635725.99
2021-12-04,3015956915.22
2021-12-05,703603501.82
2021-12-06,1639807274.98
2021-12-07,519777648.88
2021-12-08,790816029.11
2021-12-09,1401729540.26
2021-12-10,803318178.05
2021-12-11,259489556.97
2021-12-12,186628191.47
2021-12-13,783779322.89
2021-12-14,713205025.25
2021-12-15,636903779.37
2021-12-16,651710372.82
2021-12-17,837202173.27
2021-12-18,386423377.29
2021-12-19,200966014.88
2021-12-20,682550164.05
2021-12-21,365257910.39
2021-12-22,424135418.08
2021-12-23,460155668.74
2021-12-24,277878392.47
2021-12-25,421165195.16
2021-12-26,263272259.39
2021-12-27,205144191.86
2021-12-28,768084825.26
2021-12-29,675742232.13
2021-12-30,760068593.46
2021-12-31,778751949.49
2022-01-01,170870751.96
2022-01-02,201550762.34
2022-01-03,516277681.3
2022-01-04,556082324.58
2022-01-05,568878695.4
2022-01-06,1366625814.3
2022-01-07,1233671859.71
2022-01-08,420741413.5
2022-01-09,290381050.51
2022-01-10,663399950.31
2022-01-11,657474038.22
2022-01-12,355099089.5
2022-01-13,471793579.11
2022-01-14,412940507.55
2022-01-15,149084519.38
2022-01-16,171535148.0
2022-01-17,677076967.17
2022-01-18,496997252.1
2022-01-19,930652871.17
2022-01-20,670028568.24
2022-01-21,2845616000.37
2022-01-22,1521471851.4
2022-01-23,600406464.65
2022-01-24,1786775902.4
2022-01-25,688832471.49
2022-01-26,733874257.59
2022-01-27,1021605217.53
2022-01-28,1052589438.07
2022-01-29,1151458607.11
2022-01-30,628786799.5
2022-01-31,593691149.66
2022-02-01,1585710423.21
2022-02-02,490207283.6
2022-02-03,555026468.57
2022-02-04,303833966.4
2022-02-05,162222997.24
2022-02-06,220575831.51
2022-02-07,339413969.32
2022-02-08,495980465.28
2022-02-09,367227875.56
2022-02-10,566420074.33
2022-02-11,644631756.59
2022-02-12,243024033.58
2022-02-13,161996232.91
2022-02-14,328326507.59
2022-02-15,178046612.59
2022-02-16,188315542.36
2022-02-17,779014825.19
2022-02-18,690261794.38
2022-02-19,208153999.22
2022-02-20,497830895.71
2022-02-21,860758805.08
2022-02-22,643608985.67
2022-02-23,381262405.65
2022-02-24,1377508465.64
2022-02-25,863825928.54
2022-02-26,320207521.39
2022-02-27,403902973.42
2022-02-28,1432200691.44
2022-03-01,506473707.07
2022-03-02,446555939.32
2022-03-03,487147873.81
2022-03-04,952507907.79
2022-03-05,259860997.47
2022-03-06,286543189.98
2022-03-07,656222893.89
2022-03-08,406651324.79
2022-03-09,827073908.62
2022-03-10,920171779.04
2022-03-11,831338833.61
2022-03-12,165436637.57
2022-03-13,218649819.41
2022-03-14,312788177.36
2022-03-15,424641221.51
2022-03-16,603015378.67
2022-03-17,1065679902.4
2022-03-18,192491982.94
2022-03-19,120575693.88
2022-03-20,175310552.89
2022-03-21,343827751.01
2022-03-22,238258976.76
2022-03-23,278554454.91
2022-03-24,154283848.42
2022-03-25,267895698.18
2022-03-26,125321257.94
2022-03-27,76558887.0
2022-03-28,224140271.69
2022-03-29,239647404.22
2022-03-30,256154086.5
2022-03-31,580698178.59
2022-04-01,393943002.64
2022-04-02,236596480.22
2022-04-03,182193213.92
2022-04-04,329283026.95
2022-04-05,265204785.7
2022-04-06,882937807.64
2022-04-07,517317531.89
2022-04-08,455329206.57
2022-04-09,186798835.99
2022-04-10,183834783.32
2022-04-11,974239969.58
2022-04-12,607335637.89
2022-04-13,456618814.1
2022-04-14,814370790.35
2022-04-15,218988834.38
2022-04-16,149318130.67
2022-04-17,133503833.61
2022-04-18,554365506.14
2022-04-19,261306154.18
2022-04-20,301579264.03
2022-04-21,525527928.75
2022-04-22,753468621.11
2022-04-23,255253571.68
2022-04-24,281078509.05
2022-04-25,868615938.03
2022-04-26,842977046.35
2022-04-27,586909032.29
2022-04-28,556203775.31
2022-04-29,662905630.09
2022-04-30,293949310.54
2022-05-01,515890903.09
2022-05-02,1008106775.67
2022-05-03,848297584.24
2022-05-04,281336099.25
2022-05-05,1056350302.69
2022-05-06,848583366.43
2022-05-07,344798868.05
2022-05-08,773338687.22
2022-05-09,3088880448.74
2022-05-10,1903519940.33
2022-05-11,3384722040.37
2022-05-12,2732900552.83
2022-05-13,1549430850.61
2022-05-14,657684888.36
2022-05-15,330875812.51
2022-05-16,723420549.84
2022-05-17,648363383.21
2022-05-18,768141663.78
2022-05-19,865698547.83
2022-05-20,800355869.3
2022-05-21,204338323.53
2022-05-22,136682654.19
2022-05-23,628104607.68
2022-05-24,391822972.27
2022-05-25,339176024.94
2022-05-26,602943665.49
2022-05-27,1060122890.19
2022-05-28,123501894.03
2022-05-29,129943374.16
2022-05-30,243284388.72
2022-05-31,581360236.96
2022-06-01,889796358.03
2022-06-02,1272109017.7
2022-06-03,600601623.32
2022-06-04,483269617.77
2022-06-05,197565181.32
2022-06-06,544949035.58
2022-06-07,1139157359.21
2022-06-08,375912348.61
2022-06-09,675710574.41
2022-06-10,607684451.4
2022-06-11,569225542.79
2022-06-12,545649754.8
2022-06-13,4819840747.28
2022-06-14,4231588424.23
2022-06-15,3476144771.35
2022-06-16,2022804561.2
2022-06-17,2493704265.91
2022-06-18,2502948469.12
2022-06-19,738333156.83
2022-06-20,814534935.45
2022-06-21,1037706757.33
2022-06-22,1050098648.81
2022-06-23,460504992.37
2022-06-24,712868177.11
2022-06-25,153273719.41
2022-06-26,125503916.02
2022-06-27,741762027.4
2022-06-28,526927508.4
2022-06-29,667138612.72
2022-06-30,1762860587.1
2022-07-01,886991791.69
2022-07-02,337582120.44
2022-07-03,368012658.24
2022-07-04,230819129.95
2022-07-05,435172904.92
2022-07-06,1026218844.06
2022-07-07,362210351.87
2022-07-08,497316539.44
2022-07-09,729073567.48
2022-07-10,188259787.0
2022-07-11,1465109614.9
2022-07-12,442187561.56
2022-07-13,311027883.37
2022-07-14,625811458.79
2022-07-15,1798207677.03
2022-07-16,152636838.11
2022-07-17,139674242.76
2022-07-18,397161039.76
2022-07-19,1385569260.17
2022-07-20,337733233.9
2022-07-21,1319382447.66
2022-07-22,1053019945.6
2022-07-23,416713382.29
2022-07-24,193353031.34
2022-07-25,623925497.98
2022-07-26,583652888.51
2022-07-27,200422559.67
2022-07-28,256104713.69
2022-07-29,342410252.77
2022-07-30,144654030.63
2022-07-31,200192570.44
2022-08-01,282514967.44
2022-08-02,392740897.16
2022-08-03,281668187.0
2022-08-04,518858051.28
2022-08-05,227456072.29
2022-08-06,70107427.57
2022-08-07,109903156.28
2022-08-08,208883916.09
2022-08-09,669119602.85
2022-08-10,222131473.56
2022-08-11,305103111.84
2022-08-12,204087391.13
2022-08-13,116151235.67
2022-08-14,115474948.76
2022-08-15,318050862.03
2022-08-16,199275660.57
2022-08-17,381729837.69
2022-08-18,159640505.65
2022-08-19,890002654.35
2022-08-20,222347864.08
2022-08-21,121903135.96
2022-08-22,398894572.85
2022-08-23,276173972.54
2022-08-24,246777830.89
