date,exchangeOutflowBtc
2020-08-24,51733.19233947
2020-08-25,77414.42128598
2020-08-26,71222.69837271
2020-08-27,63844.39917807
2020-08-28,71784.09849941
2020-08-29,35957.13074116
2020-08-30,32424.98606689
2020-08-31,80906.61685446
2020-09-01,89117.20345521
2020-09-02,103861.8273848
2020-09-03,110255.0504379
2020-09-04,133935.85835592
2020-09-05,65384.08663954
2020-09-06,41426.21174725
2020-09-07,78683.8992468
2020-09-08,78561.03494526
2020-09-09,75939.91292756
2020-09-10,87018.57914528
2020-09-11,69767.16883645
2020-09-12,42992.09363146
2020-09-13,43532.84895124
2020-09-14,85749.98342721
2020-09-15,71764.6249713
2020-09-16,70603.5406579
2020-09-17,72762.19707588
2020-09-18,84323.46483459
2020-09-19,36202.55978712
2020-09-20,31191.09750957
2020-09-21,77564.10967053
2020-09-22,75627.90356124
2020-09-23,82393.81920235
2020-09-24,85806.248217
2020-09-25,78863.48568569
2020-09-26,32774.46474349
2020-09-27,27889.97867461
2020-09-28,72667.05796117
2020-09-29,92760.89513133
2020-09-30,60345.61356423
2020-10-01,74210.8454261
2020-10-02,135069.09048488
2020-10-03,35458.34163536
2020-10-04,24501.34701925
2020-10-05,67867.61862022
2020-10-06,60026.54133955
2020-10-07,86311.35022281
2020-10-08,67482.77709556
2020-10-09,78879.46120324
2020-10-10,61931.13820051
2020-10-11,40163.57297609
2020-10-12,70307.80049315
2020-10-13,69195.97444935
2020-10-14,66420.56492401
2020-10-15,84413.10855134
2020-10-16,93884.21790431
2020-10-17,36073.24090061
2020-10-18,22208.34752877
2020-10-19,67621.93900197
2020-10-20,59452.80196771
2020-10-21,99411.38842332
2020-10-22,102436.73408515
2020-10-23,75603.15988998
2020-10-24,34578.42419294
2020-10-25,36857.0483657
2020-10-26,67612.12312059
2020-10-27,74448.6817628
2020-10-28,85844.84148371
2020-10-29,82117.60055899
2020-10-30,91875.46650562
2020-10-31,44596.04301144
2020-11-01,27031.4910691
2020-11-02,92838.18387306
2020-11-03,92861.26533907
2020-11-04,75353.68095985
2020-11-05,117100.26210548
2020-11-06,108179.38577471
2020-11-07,50326.48587851
2020-11-08,41153.00287866
2020-11-09,90881.97869626
2020-11-10,91872.65725424
2020-11-11,75204.52684545
2020-11-12,89990.83213661
2020-11-13,87186.5389956
2020-11-14,29360.26549834
2020-11-15,40073.78530179
2020-11-16,80291.93055969
2020-11-17,90606.54967274
2020-11-18,89104.56960587
2020-11-19,75741.45384866
2020-11-20,93323.58710426
2020-11-21,41399.5921386
2020-11-22,43184.69336569
2020-11-23,75379.14567228
2020-11-24,97162.79813668
2020-11-25,97069.27047357
2020-11-26,129544.93842273
2020-11-27,100766.51158508
2020-11-28,43035.62897404
2020-11-29,49841.27636294
2020-11-30,97507.08749184
2020-12-01,108082.46829527
2020-12-02,68137.48904848
2020-12-03,67654.54697745
2020-12-04,89922.94122361
2020-12-05,29378.579171
2020-12-06,27450.78796068
2020-12-07,52241.69214799
2020-12-08,69551.00158748
2020-12-09,88679.29203264
2020-12-10,71550.89071574
2020-12-11,64106.10217912
2020-12-12,49597.97083697
2020-12-13,44269.334109
2020-12-14,64633.3429806
2020-12-15,80749.60905377
2020-12-16,126798.17659546
2020-12-17,122070.10839104
2020-12-18,98570.11460327
2020-12-19,54420.66829359
2020-12-20,37173.9521963
2020-12-21,90830.42770015
2020-12-22,118649.75808478
2020-12-23,135864.90114122
2020-12-24,79452.91728476
2020-12-25,46064.9002411
2020-12-26,48535.83882037
2020-12-27,74022.12433352
2020-12-28,78892.26801324
2020-12-29,95882.93775875
2020-12-30,91494.11508848
2020-12-31,111649.6932179
2021-01-01,68928.49330051
2021-01-02,128695.40992356
2021-01-03,69363.9956376
2021-01-04,100502.25658151
2021-01-05,85304.57976826
2021-01-06,125236.42644954
2021-01-07,132238.5863517
2021-01-08,110662.45437636
2021-01-09,61239.22294234
2021-01-10,65076.00895931
2021-01-11,119629.92842334
2021-01-12,109914.97237638
2021-01-13,90340.57232175
2021-01-14,97617.17239149
2021-01-15,91860.47956362
2021-01-16,47090.92650451
2021-01-17,46655.63874073
2021-01-18,67312.68155643
2021-01-19,100565.120076
2021-01-20,97206.88402734
2021-01-21,104191.85636526
2021-01-22,95533.52093615
2021-01-23,38736.2434784
2021-01-24,28278.36346361
2021-01-25,71100.79857758
2021-01-26,79131.22347629
2021-01-27,117212.26687652
2021-01-28,111822.18896564
2021-01-29,152316.27683491
2021-01-30,57303.62885822
2021-01-31,60739.15042371
2021-02-01,77781.41214029
2021-02-02,70749.25992385
2021-02-03,81471.04413828
2021-02-04,89655.03406722
2021-02-05,95299.42673159
2021-02-06,51322.09883347
2021-02-07,58494.83524771
2021-02-08,111569.34084486
2021-02-09,116845.01470364
2021-02-10,75832.44715447
2021-02-11,73534.68326936
2021-02-12,71542.35501178
2021-02-13,40839.15209725
2021-02-14,37061.41688982
2021-02-15,60931.46593532
2021-02-16,67810.16233771
2021-02-17,81632.79026341
2021-02-18,70592.84414066
2021-02-19,82694.68574458
2021-02-20,68596.80352243
2021-02-21,40891.59278911
2021-02-22,100753.7148688
2021-02-23,115173.76833594
2021-02-24,99634.97940958
2021-02-25,96974.88487498
2021-02-26,137134.71652729
2021-02-27,38466.41777906
2021-02-28,46004.04114672
2021-03-01,77460.88651205
2021-03-02,66158.6328179
2021-03-03,61181.45699466
2021-03-04,56938.49864994
2021-03-05,83295.82610716
2021-03-06,32436.33361099
2021-03-07,37639.92689836
2021-03-08,79149.7789733
2021-03-09,66661.93889098
2021-03-10,67234.78375971
2021-03-11,60625.93410949
2021-03-12,67427.06149378
2021-03-13,46778.2784199
2021-03-14,32502.93883054
2021-03-15,90178.59382111
2021-03-16,68472.6895088
2021-03-17,70701.45276424
2021-03-18,55022.54034019
2021-03-19,56558.07364444
2021-03-20,35647.9175511
2021-03-21,30450.72531824
2021-03-22,68882.58531568
2021-03-23,92632.86699227
2021-03-24,70052.15530169
2021-03-25,85991.67446555
2021-03-26,87620.36111307
2021-03-27,32621.23695656
2021-03-28,25499.81733867
2021-03-29,81271.08401058
2021-03-30,58095.62359613
2021-03-31,69488.55760756
2021-04-01,71672.42080118
2021-04-02,53938.7595918
2021-04-03,36073.48035525
2021-04-04,37348.64406805
2021-04-05,60979.85284103
2021-04-06,78779.05697151
2021-04-07,76333.93933118
2021-04-08,57619.86371538
2021-04-09,56198.04580506
2021-04-10,42863.43092709
2021-04-11,39750.94077757
2021-04-12,63105.36882735
2021-04-13,89299.54366819
2021-04-14,72403.64476074
2021-04-15,66108.29654696
2021-04-16,81633.61425887
2021-04-17,41736.48041354
2021-04-18,114848.35824826
2021-04-19,73346.92038501
2021-04-20,97297.07340409
2021-04-21,82787.18526559
2021-04-22,103046.19288739
2021-04-23,118844.54852297
2021-04-24,41271.14763631
2021-04-25,38359.88562952
2021-04-26,69828.88775783
2021-04-27,68170.97758611
2021-04-28,49772.22313859
2021-04-29,64489.6681817
2021-04-30,73591.53618648
2021-05-01,30814.5039583
2021-05-02,22562.48144781
2021-05-03,66664.06336602
2021-05-04,59773.50528246
2021-05-05,68509.8267215
2021-05-06,75795.17504813
2021-05-07,86051.86361044
2021-05-08,41628.31375365
2021-05-09,42603.26708042
2021-05-10,79132.99810085
2021-05-11,73488.6086026
2021-05-12,84770.00258058
2021-05-13,134780.31619875
2021-05-14,101360.25349074
2021-05-15,50035.87206333
2021-05-16,67123.92849733
2021-05-17,129820.11485113
2021-05-18,105139.68311951
2021-05-19,227348.50476219
2021-05-20,152000.90120041
2021-05-21,131839.01735216
2021-05-22,79215.90385625
2021-05-23,100139.14938057
2021-05-24,126609.44823484
2021-05-25,94811.67039511
2021-05-26,79839.61348773
2021-05-27,60416.81998706
2021-05-28,99561.73205574
2021-05-29,52591.77020007
2021-05-30,37236.66153274
2021-05-31,50849.40754799
2021-06-01,47347.28222219
2021-06-02,59103.53936731
2021-06-03,58648.78538833
2021-06-04,54812.60988108
2021-06-05,33704.08221421
2021-06-06,29983.38967451
2021-06-07,60958.25207069
2021-06-08,89199.70558275
2021-06-09,79451.98824514
2021-06-10,55725.1206031
2021-06-11,44695.7058017
2021-06-12,27116.96375646
2021-06-13,26464.50966447
2021-06-14,54684.97794223
2021-06-15,49551.7817767
2021-06-16,53614.24554424
2021-06-17,59127.51034241
2021-06-18,91138.29353098
2021-06-19,41819.93533649
2021-06-20,35018.60771546
2021-06-21,98372.10009713
2021-06-22,97090.39670884
2021-06-23,67223.4489231
2021-06-24,54232.77203896
2021-06-25,87921.87827375
2021-06-26,51166.09269975
2021-06-27,30183.17665417
2021-06-28,53918.72728843
2021-06-29,46092.87393445
2021-06-30,55111.92844176
2021-07-01,50625.82320343
2021-07-02,43532.46196887
2021-07-03,19062.37388764
2021-07-04,17560.71975497
2021-07-05,29329.67433685
2021-07-06,39436.38487206
2021-07-07,43552.21822643
2021-07-08,53834.42170578
2021-07-09,41228.95213988
2021-07-10,16862.06443844
2021-07-11,20835.59798407
2021-07-12,50442.95134742
2021-07-13,43637.94056587
2021-07-14,40660.40971329
2021-07-15,55039.23336286
2021-07-16,46950.1299715
2021-07-17,35628.34693486
2021-07-18,19015.38904755
2021-07-19,50626.44880173
2021-07-20,56453.09350217
2021-07-21,49486.12761755
2021-07-22,39925.12268498
2021-07-23,35761.46804588
2021-07-24,23059.39915614
2021-07-25,35639.59118963
2021-07-26,91484.67680701
2021-07-27,97126.33188772
2021-07-28,145420.50656295
2021-07-29,78155.51163625
2021-07-30,53695.03770268
2021-07-31,25149.53102048
2021-08-01,21668.52617502
2021-08-02,41996.86251083
2021-08-03,65410.5166259
2021-08-04,51557.97983334
2021-08-05,55667.76425637
2021-08-06,62310.49205224
2021-08-07,33555.64783452
2021-08-08,38057.90791986
2021-08-09,80747.13826111
2021-08-10,51846.74224275
2021-08-11,55640.28505125
2021-08-12,35787.95603412
2021-08-13,40839.81547952
2021-08-14,34613.29315527
2021-08-15,26198.41662073
2021-08-16,44764.92522186
2021-08-17,31946.74815956
2021-08-18,49238.52352396
2021-08-19,38460.52752044
2021-08-20,69363.74221103
2021-08-21,51243.74882238
2021-08-22,16953.48253627
2021-08-23,64039.00121842
2021-08-24,39501.30303914
2021-08-25,68056.91696907
2021-08-26,65251.49175747
2021-08-27,34303.5273041
2021-08-28,17538.75766854
2021-08-29,18339.24817326
2021-08-30,37572.78022818
2021-08-31,54212.74399108
2021-09-01,62927.10633066
2021-09-02,72666.84020454
2021-09-03,60924.01923398
2021-09-04,28031.00384295
2021-09-05,18621.77535461
2021-09-06,48737.70260048
2021-09-07,87756.07047331
2021-09-08,60276.71083298
2021-09-09,52291.00334959
2021-09-10,98279.02222304
2021-09-11,23425.18507013
2021-09-12,17719.69092352
2021-09-13,54314.12883463
2021-09-14,43185.6823733
2021-09-15,40721.57928436
2021-09-16,37938.52190478
2021-09-17,30801.04967214
2021-09-18,18930.11237683
2021-09-19,18624.68477808
2021-09-20,83582.41455875
2021-09-21,44999.38030599
2021-09-22,42369.80357633
2021-09-23,43276.54511694
2021-09-24,60358.90784091
2021-09-25,19125.32702888
2021-09-26,29388.35020889
2021-09-27,45517.92500659
2021-09-28,43244.74006689
2021-09-29,43420.48499587
2021-09-30,39375.58501587
2021-10-01,44219.75011222
2021-10-02,24386.54012984
2021-10-03,22233.07034366
2021-10-04,44075.68484372
2021-10-05,50497.64356756
2021-10-06,61805.54000207
2021-10-07,50728.79514922
2021-10-08,43870.33869797
2021-10-09,20676.879444
2021-10-10,20974.94865844
2021-10-11,41883.94440318
2021-10-12,48618.41322086
2021-10-13,46682.44274094
2021-10-14,42590.01204437
2021-10-15,71711.51191947
2021-10-16,28886.5311802
2021-10-17,20638.28188187
2021-10-18,58151.83111747
2021-10-19,77510.25091605
2021-10-20,51304.10773109
2021-10-21,91167.79390038
2021-10-22,53579.65718074
2021-10-23,22380.59509894
2021-10-24,17875.40988762
2021-10-25,41234.52866138
2021-10-26,41443.3985216
2021-10-27,53849.09759685
2021-10-28,56659.46966326
2021-10-29,65902.15535428
2021-10-30,24047.47362915
2021-10-31,25365.62620156
2021-11-01,55232.77661595
2021-11-02,65203.83824653
2021-11-03,66390.46548431
2021-11-04,39659.63407319
2021-11-05,43987.12221261
2021-11-06,19601.84210381
2021-11-07,25432.62377221
2021-11-08,57540.32831709
2021-11-09,50251.04139267
2021-11-10,45899.25410454
2021-11-11,35118.05628766
2021-11-12,39925.31056078
2021-11-13,15269.84718588
2021-11-14,17461.10866808
2021-11-15,34397.76950401
2021-11-16,69607.27026304
2021-11-17,62174.62456784
2021-11-18,92486.48139288
2021-11-19,60316.86117608
2021-11-20,25441.26317701
2021-11-21,25699.04852832
2021-11-22,61654.82792427
2021-11-23,59484.25378425
2021-11-24,51783.69310353
2021-11-25,40668.5436165
2021-11-26,83261.51076445
2021-11-27,24502.3572051
2021-11-28,16772.11062549
2021-11-29,56323.25756018
2021-11-30,47808.49381461
2021-12-01,47209.93502624
2021-12-02,49773.82737271
2021-12-03,48033.91609481
2021-12-04,94899.27702988
2021-12-05,56622.06582334
2021-12-06,89403.45354716
2021-12-07,64363.02422758
2021-12-08,40967.71567411
2021-12-09,45007.70858383
2021-12-10,41150.94725208
2021-12-11,22579.59196204
2021-12-12,18297.75563425
2021-12-13,51109.23832402
2021-12-14,42950.22664609
2021-12-15,32158.92802602
2021-12-16,34734.43539052
2021-12-17,39509.61737885
2021-12-18,28116.39018957
2021-12-19,16926.24491423
2021-12-20,32226.69797834
2021-12-21,46820.47657656
2021-12-22,39390.25901927
2021-12-23,39481.65130397
2021-12-24,51152.47293731
2021-12-25,27905.31723296
2021-12-26,13452.87086455
2021-12-27,35988.18272137
2021-12-28,47759.97811478
2021-12-29,72340.04510381
2021-12-30,48676.60156056
2021-12-31,62098.32002107
2022-01-01,28331.80557653
2022-01-02,15153.83332023
2022-01-03,27866.1654701
2022-01-04,45626.4096839
2022-01-05,45563.23817089
2022-01-06,59526.20499406
2022-01-07,53771.5111433
2022-01-08,23036.61994247
2022-01-09,18435.12377998
2022-01-10,54497.86787821
2022-01-11,51318.49795222
2022-01-12,39142.49157389
2022-01-13,51654.27545762
2022-01-14,36710.38728278
2022-01-15,17306.79880044
2022-01-16,16352.38408204
2022-01-17,31442.30716478
2022-01-18,42673.59617107
2022-01-19,53287.30330145
2022-01-20,47701.55636024
2022-01-21,83421.78107063
2022-01-22,72543.35636616
2022-01-23,37546.91966965
2022-01-24,92928.21599389
2022-01-25,54882.26876497
2022-01-26,58193.43837843
2022-01-27,70355.64071493
2022-01-28,54088.46727156
2022-01-29,36001.26835005
2022-01-30,25828.46647367
2022-01-31,44307.26484428
2022-02-01,41277.69813513
2022-02-02,35167.91814948
2022-02-03,48027.17994214
2022-02-04,43791.97326273
2022-02-05,30366.78262499
2022-02-06,19437.98418765
2022-02-07,53768.95160161
2022-02-08,52714.61546472
2022-02-09,36059.83731998
2022-02-10,43333.96851374
2022-02-11,39564.77133707
2022-02-12,19184.13740882
2022-02-13,14603.22948601
2022-02-14,32927.36819518
2022-02-15,42124.74362343
2022-02-16,37713.70761614
2022-02-17,35436.60902917
2022-02-18,41734.62648839
2022-02-19,15203.12168493
2022-02-20,17171.00502785
2022-02-21,45294.5986472
2022-02-22,44090.10181886
2022-02-23,34115.91940522
2022-02-24,78464.7705491
2022-02-25,50877.02025406
2022-02-26,18748.78929425
2022-02-27,26699.23414798
2022-02-28,53509.68654731
2022-03-01,60859.24430676
2022-03-02,52367.05853772
2022-03-03,42217.67063408
2022-03-04,47589.99227628
2022-03-05,17840.78437665
2022-03-06,14922.90046604
2022-03-07,39009.85558648
2022-03-08,44342.37038575
2022-03-09,41986.03424468
2022-03-10,46783.81690254
2022-03-11,34890.26124483
2022-03-12,13040.77188341
2022-03-13,13452.16121369
2022-03-14,32390.29797949
2022-03-15,29618.89963719
2022-03-16,40648.47234711
2022-03-17,41902.15387167
2022-03-18,46159.97080722
2022-03-19,20817.05066006
2022-03-20,15449.36805531
2022-03-21,92977.27839721
2022-03-22,53314.11518484
2022-03-23,34816.54786161
2022-03-24,44290.46405958
2022-03-25,42654.34525667
2022-03-26,18020.60799371
2022-03-27,71348.70940494
2022-03-28,57918.95860859
2022-03-29,60140.83086311
2022-03-30,42883.18217438
2022-03-31,40730.40454602
2022-04-01,43979.53951095
2022-04-02,16906.49267095
2022-04-03,13461.56062211
2022-04-04,26139.35909677
2022-04-05,25348.2684623
2022-04-06,49038.8696138
2022-04-07,32156.99754446
2022-04-08,32108.15332213
2022-04-09,12227.09358208
2022-04-10,22573.06510436
2022-04-11,43644.80000223
2022-04-12,37347.56789443
2022-04-13,28386.19286158
2022-04-14,58409.83648406
2022-04-15,28875.74056557
2022-04-16,11070.74301569
2022-04-17,9934.49207646
2022-04-18,28873.68211147
2022-04-19,30870.95456639
2022-04-20,35674.27117571
2022-04-21,86189.95909013
2022-04-22,29659.56661714
2022-04-23,11424.06538374
2022-04-24,23391.14061505
2022-04-25,39673.6049513
2022-04-26,54563.56484962
2022-04-27,38645.11890825
2022-04-28,55448.55395015
2022-04-29,38833.70602384
2022-04-30,14664.09279694
2022-05-01,62943.75343879
2022-05-02,52729.17409517
2022-05-03,44048.68774677
2022-05-04,48319.94612476
2022-05-05,64240.34329068
2022-05-06,86715.74863115
2022-05-07,28709.36061207
2022-05-08,54663.59860161
2022-05-09,190116.20901406
2022-05-10,151442.67025972
2022-05-11,148383.12161938
2022-05-12,213490.15605366
2022-05-13,83150.00309556
2022-05-14,87782.84218844
2022-05-15,29551.92656208
2022-05-16,83033.54864468
2022-05-17,79506.12173929
2022-05-18,56770.25891887
2022-05-19,72937.83686954
2022-05-20,61196.14153736
2022-05-21,17415.65379803
2022-05-22,21309.88402634
2022-05-23,59171.65878134
2022-05-24,55566.04559414
2022-05-25,41122.48987599
2022-05-26,58780.12173983
2022-05-27,65664.68933299
2022-05-28,28285.09886024
2022-05-29,21670.63918659
2022-05-30,52918.25486972
2022-05-31,58438.01012298
2022-06-01,58490.86020693
2022-06-02,87448.65720785
2022-06-03,49472.22950624
2022-06-04,33489.2075525
2022-06-05,14941.19497917
2022-06-06,55830.30065228
2022-06-07,47466.95492521
2022-06-08,35973.41278958
2022-06-09,38709.74098289
2022-06-10,41382.16036461
2022-06-11,41528.59169343
2022-06-12,55303.44356537
2022-06-13,206070.40164845
2022-06-14,159822.71801961
2022-06-15,181005.18667591
2022-06-16,123499.13411223
2022-06-17,162357.59637439
2022-06-18,167522.80328666
2022-06-19,63086.17813612
2022-06-20,91340.55187538
2022-06-21,66940.92364974
2022-06-22,85748.47561272
2022-06-23,62144.94822504
2022-06-24,61403.12851608
2022-06-25,24254.74108592
2022-06-26,18938.25621897
2022-06-27,50386.19486273
2022-06-28,62830.14637862
2022-06-29,66169.35725372
2022-06-30,76482.60438406
2022-07-01,113130.08263061
2022-07-02,28763.91570641
2022-07-03,23807.66720002
2022-07-04,34988.42722589
2022-07-05,50987.2853474
2022-07-06,48643.615975
2022-07-07,76042.7222464
2022-07-08,75905.28509876
2022-07-09,23618.6665073
2022-07-10,29184.80451708
2022-07-11,63887.53079914
2022-07-12,47509.86218991
2022-07-13,40880.99561418
2022-07-14,53686.45179486
2022-07-15,54140.24213077
2022-07-16,22979.94934132
2022-07-17,17606.13480411
2022-07-18,68030.97715574
2022-07-19,72982.56084759
2022-07-20,73399.22206196
2022-07-21,42614.12076297
2022-07-22,48971.61526841
2022-07-23,22414.12318278
2022-07-24,21491.8449992
2022-07-25,51551.54814368
2022-07-26,49197.46269352
2022-07-27,46999.34740572
2022-07-28,60521.49801386
2022-07-29,63735.10376151
2022-07-30,21538.82172651
2022-07-31,21325.02940455
2022-08-01,45299.31176446
2022-08-02,45566.61773542
2022-08-03,45616.76831494
2022-08-04,30270.42761783
2022-08-05,41433.6254038
2022-08-06,13886.29703994
2022-08-07,15708.02005007
2022-08-08,37068.34578865
2022-08-09,44664.64340267
2022-08-10,47154.08234135
2022-08-11,51373.08576202
2022-08-12,47769.46466523
2022-08-13,21762.12558651
2022-08-14,26999.15747696
2022-08-15,55630.67931456
2022-08-16,33071.86578047
2022-08-17,48766.46125144
2022-08-18,51050.28062351
2022-08-19,91053.06401809
2022-08-20,20901.05608701
2022-08-21,18863.60590377
2022-08-22,35727.3305595
2022-08-23,28002.82750787
2022-08-24,37547.06597841
2022-08-25,47292.78295258
2022-08-26,43357.43947669
2022-08-27,28847.69097181
2022-08-28,16457.04802453
2022-08-29,48337.82998254
2022-08-30,63112.54477414
2022-08-31,57978.89034577
2022-09-01,46525.0797904
2022-09-02,44454.89556905
2022-09-03,19118.71083299
2022-09-04,23461.12290338
2022-09-05,35139.52832677
2022-09-06,76403.06554108
2022-09-07,57329.49454607
2022-09-08,57258.77648035
2022-09-09,66021.33862677
2022-09-10,24038.25550021
2022-09-11,20334.87311976
2022-09-12,44681.64583964
2022-09-13,112489.4466177
2022-09-14,318653.21519596
2022-09-15,107989.84240931
2022-09-16,38089.28255389
2022-09-17,21137.54779128
2022-09-18,15296.5884457
2022-09-19,59360.02048141
2022-09-20,35660.55113826
2022-09-21,47756.68820129
2022-09-22,41903.21997801
2022-09-23,46275.7558913
2022-09-24,13251.23554733
2022-09-25,12618.78967124
2022-09-26,41154.79651269
2022-09-27,60366.06801239
2022-09-28,60202.40293029
2022-09-29,52320.61550263
2022-09-30,52544.48804848
2022-10-01,24378.9510717
2022-10-02,15543.52111157
2022-10-03,37760.40373969
2022-10-04,49862.17106948
2022-10-05,41906.18194444
2022-10-06,38766.61947315
2022-10-07,54089.38144969
2022-10-08,14250.40571936
2022-10-09,13466.38133145
2022-10-10,23881.80206042
2022-10-11,37488.79665787
2022-10-12,35602.60334857
2022-10-13,65581.83758641
2022-10-14,52733.09658266
2022-10-15,14845.94456035
2022-10-16,13404.88131161
2022-10-17,34925.20662319
2022-10-18,87110.28941303
2022-10-19,30293.01794305
2022-10-20,34317.14699451
2022-10-21,32580.57136193
2022-10-22,16357.76058774
2022-10-23,17345.99226043
2022-10-24,35108.19898796
2022-10-25,53964.23262032
2022-10-26,71552.76999387
2022-10-27,49059.63517981
2022-10-28,43829.93060975
2022-10-29,30283.34869057
2022-10-30,19252.33066096
2022-10-31,41873.88997684
2022-11-01,49955.85261846
2022-11-02,114608.39641312
2022-11-03,45788.38104104
2022-11-04,70954.35202069
2022-11-05,24317.07550114
2022-11-06,31724.49480593
2022-11-07,98598.83324993
2022-11-08,148905.32091252
2022-11-09,193390.91147005
2022-11-10,169836.08731103
2022-11-11,129141.44196421
2022-11-12,75005.0550275
2022-11-13,54636.74506704
2022-11-14,94178.67377679
2022-11-15,72211.34701159
2022-11-16,88314.15656677
2022-11-17,49838.10575271
2022-11-18,72583.25801979
2022-11-19,21566.5155001
2022-11-20,26299.97457908
2022-11-21,67498.05200406
2022-11-22,49216.01386453
2022-11-23,96850.28604276
2022-11-24,31132.25503221
2022-11-25,36555.2599203
2022-11-26,20559.49901083
2022-11-27,18984.05843133
2022-11-28,36493.16670987
2022-11-29,37878.82889075
2022-11-30,46767.1251108
2022-12-01,44190.79993778
2022-12-02,39170.48138977
2022-12-03,17429.35913598
2022-12-04,16456.61446184
2022-12-05,34717.72845777
2022-12-06,30095.40904995
2022-12-07,30234.29901398
2022-12-08,33585.45513011
2022-12-09,37524.60377595
2022-12-10,16487.90745047
2022-12-11,15387.76524618
2022-12-12,40887.65714389
2022-12-13,90631.5743246
2022-12-14,51915.71023302
2022-12-15,38575.39897129
2022-12-16,51203.09405832
2022-12-17,34817.95726843
2022-12-18,16624.97364444
2022-12-19,33050.97967917
2022-12-20,35981.31415214
2022-12-21,46242.85650139
2022-12-22,35209.56328418
2022-12-23,33362.83137036
2022-12-24,19376.60233669
2022-12-25,10357.08516972
2022-12-26,18021.20657033
2022-12-27,25425.33235479
2022-12-28,27840.88515686
2022-12-29,43167.04534908
2022-12-30,40990.43115328
2022-12-31,19873.98187381
2023-01-01,19730.9324834
2023-01-02,22924.62864319
2023-01-03,29684.45054015
2023-01-04,46651.28211191
2023-01-05,32093.70705784
2023-01-06,34738.80513793
2023-01-07,16058.2792606
2023-01-08,12594.46619837
2023-01-09,46705.75555974
2023-01-10,40244.94342683
2023-01-11,38332.17421315
2023-01-12,51401.53138216
2023-01-13,64257.94035596
2023-01-14,59370.92595911
2023-01-15,21451.18122966
2023-01-16,35842.22418821
2023-01-17,42575.19738866
2023-01-18,39061.08041423
2023-01-19,39200.03600631
2023-01-20,61059.22036292
2023-01-21,30161.41829737
2023-01-22,20565.89346228
2023-01-23,34133.62966726
2023-01-24,38601.15442414
2023-01-25,41304.69864554
2023-01-26,32565.38679467
2023-01-27,46493.84047502
2023-01-28,18851.66760441
2023-01-29,18514.10970019
2023-01-30,38973.90115441
2023-01-31,33108.50136088
2023-02-01,32973.90917615
2023-02-02,44184.41280938
2023-02-03,32441.01113102
2023-02-04,19232.734499
2023-02-05,14459.92569231
2023-02-06,28970.28121251
2023-02-07,29142.56054419
2023-02-08,22644.77913326
2023-02-09,36118.58644803
2023-02-10,37835.82406481
2023-02-11,17272.11150929
2023-02-12,16338.13457588
2023-02-13,39482.95957711
2023-02-14,35248.74487971
2023-02-15,41208.17422856
2023-02-16,44792.6155784
2023-02-17,41520.45858433
2023-02-18,19186.18756542
2023-02-19,18824.08954412
2023-02-20,23071.34749887
2023-02-21,34746.62668725
2023-02-22,29050.33265708
2023-02-23,33578.92015728
2023-02-24,37233.7487535
2023-02-25,16518.01028293
2023-02-26,11657.48263509
2023-02-27,31815.91605383
2023-02-28,28800.25387013
2023-03-01,36415.42052946
2023-03-02,23368.25932703
2023-03-03,47978.12760623
2023-03-04,16528.26535578
2023-03-05,16656.4220681
2023-03-06,25311.69044724
2023-03-07,46346.15128363
2023-03-08,51043.39349649
2023-03-09,54838.5558554
2023-03-10,68573.4839056
2023-03-11,76911.79754416
2023-03-12,37545.60847992
2023-03-13,74918.82342845
2023-03-14,78976.12494544
2023-03-15,52051.23915363
2023-03-16,45952.26413212
2023-03-17,67974.72949458
2023-03-18,31310.49313111
2023-03-19,31293.48191626
2023-03-20,56407.26462921
2023-03-21,45656.45036497
2023-03-22,64036.32114043
2023-03-23,45245.04751649
2023-03-24,38930.31385761
2023-03-25,17985.55519793
2023-03-26,13361.08021893
2023-03-27,33764.69907008
2023-03-28,39220.42495388
2023-03-29,41151.26444171
2023-03-30,46365.50847261
2023-03-31,37253.67656015
2023-04-01,20200.71902234
2023-04-02,12448.23564488
2023-04-03,29229.5270172
2023-04-04,28480.87423721
2023-04-05,33295.29336716
2023-04-06,22851.98914308
2023-04-07,17199.18461632
2023-04-08,11874.33734519
2023-04-09,10101.7833547
2023-04-10,30776.83714804
2023-04-11,43115.49957998
2023-04-12,29376.95243547
2023-04-13,33274.76731469
2023-04-14,34756.54162168
2023-04-15,15453.63559138
2023-04-16,12168.75772164
2023-04-17,30395.10383012
2023-04-18,27029.86597125
2023-04-19,30263.37885213
2023-04-20,29173.51508431
2023-04-21,38862.89844017
2023-04-22,14937.98006513
2023-04-23,12918.19310885
2023-04-24,26336.37586552
2023-04-25,29091.46282289
2023-04-26,38822.33215156
2023-04-27,31743.62658873
2023-04-28,28335.24838253
2023-04-29,15614.60880563
2023-04-30,14152.39717128
2023-05-01,26891.14696309
2023-05-02,30920.15311345
2023-05-03,27677.46315784
2023-05-04,27944.83309645
2023-05-05,35761.68661657
2023-05-06,19561.91703072
2023-05-07,11502.44368472
2023-05-08,32672.88684165
2023-05-09,28973.97408954
2023-05-10,27574.96524574
2023-05-11,24047.72634379
2023-05-12,38767.85510256
2023-05-13,13206.8524089
2023-05-14,11156.52463648
2023-05-15,58503.96371331
2023-05-16,35355.42048584
2023-05-17,29182.56111696
2023-05-18,27990.62676091
2023-05-19,20390.41440388
